,Unnamed: 0,Unnamed: 0.1,CASE_NUMBER,CASE_STATUS,VISA_CLASS,EMPLOYER_NAME,EMPLOYER_CITY,EMPLOYER_STATE,SOC_CODE,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,PW_UNIT_OF_PAY,STATUS_APPROVE,RELOCATE,year,descrpt
574,574,574,I-200-11006-373089,CERTIFIED-WITHDRAWN,H-1B,"IDHASOFT, INC.",ATLANTA,GA,15-1031,Computer Systems Analysts,SYSTEMS ANALYST,Y,51293.0,Year,0,0,2014,Computer and Mathematical Occupations
575,575,575,I-200-11006-390210,WITHDRAWN,H-1B,BROADCOM CORPORATION,IRVINE,CA,15-1031,Electrical Engineers,"ENGINEER, STAFF I - IC DESIGN",Y,81432.0,Year,0,0,2014,Computer and Mathematical Occupations
576,576,576,I-200-11006-525267,CERTIFIED-WITHDRAWN,H-1B,SOCIETE GENERALE,NEW YORK,NY,15-1031,Financial Analysts,CREDIT OFFICER,Y,111966.0,Year,0,1,2014,Computer and Mathematical Occupations
577,577,577,I-200-11006-540911,CERTIFIED-WITHDRAWN,H-1B,"CENTAURUS TECHNOLOGY PARTNERS, LLC",IRVING,TX,15-1031,Computer Systems Analysts,COMPUTER SYSTEMS ANALYST,Y,51230.0,Year,0,1,2014,Computer and Mathematical Occupations
578,578,578,I-200-11006-559413,CERTIFIED-WITHDRAWN,H-1B,"JOHNSON CONTROLS, INC.",MILWAUKEE,WI,15-1031,Computer Systems Analysts,IDOC ANALYST,Y,64085.0,Year,0,1,2014,Computer and Mathematical Occupations
579,579,579,I-200-11006-586075,WITHDRAWN,H-1B,BALTIMORE CITY PUBLIC SCHOOL SYSTEM,BALTIMORE,MD,15-1031,"Secondary School Teachers, Except Special and Voca",HIGH SCHOOL TEACHER,Y,58516.0,Year,0,1,2014,Computer and Mathematical Occupations
580,580,580,I-200-11006-613163,CERTIFIED-WITHDRAWN,H-1B,"SOFTLABS NA, INC.",WESTBOROUGH,MA,15-1031,Computer Systems Analysts,COMPUTER SYSTEMS ANALAYST,Y,57741.0,Year,0,1,2014,Computer and Mathematical Occupations
581,581,581,I-200-11006-743823,WITHDRAWN,H-1B,BALTIMORE CITY PUBLIC SCHOOL SYSTEM,BALTIMORE,MD,15-1031,"Middle School Teachers, Except Special and Vocatio",MIDDLE SCHOOL SCIENCE TEACHER,Y,64706.0,Year,0,1,2014,Computer and Mathematical Occupations
582,582,582,I-200-11006-860813,CERTIFIED-WITHDRAWN,H-1B,"PROLINX SERVICES, INC.",SAN JOSE,CA,15-1031,Computer Hardware Engineers,HARDWARE DESIGN ENGINEER,Y,101608.0,Year,0,1,2014,Computer and Mathematical Occupations
583,583,583,I-200-11006-889331,CERTIFIED,H-1B,"TECHNIP USA, INC.",HOUSTON,TX,17-2051,Civil Engineers,STAFF SPECIALIST,Y,77085.0,Year,1,1,2014,Architecture and Engineering Occupations
584,584,584,I-200-11007-049426,WITHDRAWN,H-1B,BALTIMORE CITY PUBLIC SCHOOL SYSTEM,BALTIMORE,MD,15-1031,"Secondary School Teachers, Except Special and Voca",HIGH SCHOOL MATH TEACHER,Y,60881.0,Year,0,1,2014,Computer and Mathematical Occupations
585,585,585,I-200-11007-150883,CERTIFIED-WITHDRAWN,H-1B,CUMMINS INC.,NASHVILLE,TN,15-1031,Mechanical Engineers,QUALITY ENGINEER,Y,31387.0,Year,0,0,2014,Computer and Mathematical Occupations
586,586,586,I-200-11007-315989,CERTIFIED-WITHDRAWN,H-1B,"VOXWARE, INC.",HAMILTON,NJ,15-1031,Computer Systems Engineers/Architects,COMPUTER SYSTEMS ENGINEER,Y,45739.0,Year,0,1,2014,Computer and Mathematical Occupations
587,587,587,I-200-11007-430674,CERTIFIED-WITHDRAWN,H-1B,"TRELLIS TECHNOLOGY SOLUTIONS, LLC",IRVING,TX,15-1031,Computer Systems Analysts,SYSTEMS ANALYST,Y,61214.0,Year,0,0,2014,Computer and Mathematical Occupations
588,588,588,I-200-11007-643306,CERTIFIED-WITHDRAWN,H-1B,BANK OF AMERICA N.A.,WILMINGTON,DE,15-1031,Computer Systems Analysts,TECH ASSOCIATE - CAPMKT,Y,52894.0,Year,0,0,2014,Computer and Mathematical Occupations
589,589,589,I-200-11007-714614,WITHDRAWN,H-1B,BALTIMORE CITY PUBLIC SCHOOL SYSTEM,BALTIMORE,MD,15-1031,"Elementary School Teachers, Except Special Educati",ELEMENTARY SCHOOL TEACHER,Y,50741.0,Year,0,1,2014,Computer and Mathematical Occupations
590,590,590,I-200-11007-723027,CERTIFIED-WITHDRAWN,H-1B,"UT-BATTELLE, LLC (OAK RIDGE NATIONAL LABORATORY)",OAK RIDGE,TN,15-1031,"Physical Scientists, R&D (ACWIA Only)",RESEARCH & DEVELOPMENT STAFF,Y,43368.0,Year,0,0,2014,Computer and Mathematical Occupations
591,591,591,I-200-11007-798850,CERTIFIED-WITHDRAWN,H-1B,"EVERYDAY HEALTH, INC.",NEW YORK,NY,15-1031,Market Research Analysts,MARKET RESEARCH ANALYST,Y,43784.0,Year,0,1,2014,Computer and Mathematical Occupations
592,592,592,I-200-11007-998690,CERTIFIED-WITHDRAWN,H-1B,"TRELLIS TECHNOLOGY SOLUTIONS, LLC",IRVING,TX,15-1031,Computer Programmers,PROGRAMMER/ANALYST,Y,55432.0,Year,0,0,2014,Computer and Mathematical Occupations
593,593,593,I-200-11008-251685,WITHDRAWN,H-1B,BALTIMORE CITY PUBLIC SCHOOL SYSTEM,BALTIMORE,MD,15-1031,"Secondary School Teachers, Except Special and Voca",HIGH SCHOOL SPANISH TEACHER,Y,59688.0,Year,0,1,2014,Computer and Mathematical Occupations
594,594,594,I-200-11010-349368,CERTIFIED-WITHDRAWN,H-1B,SONY PICTURES ENTERTAINMENT INC.,CULVER CITY,CA,15-1031,"Computer Software Engineers, Applications",SOFTWARE ENGINEER,Y,91395.0,Year,0,1,2014,Computer and Mathematical Occupations
595,595,595,I-200-11010-362761,CERTIFIED-WITHDRAWN,H-1B,ASCENT TECHNOLOGIES INC,NEWARK,DE,15-1031,Computer Programmers,COMPUTER PROGRAMMER,Y,50440.0,Year,0,1,2014,Computer and Mathematical Occupations
596,596,596,I-200-11010-492688,WITHDRAWN,H-1B,BALTIMORE CITY PUBLIC SCHOOL SYSTEM,BALTIMORE,MD,15-1031,"Secondary School Teachers, Except Special and Voca",SECONDARY SCHOOL TEACHER,Y,71354.0,Year,0,1,2014,Computer and Mathematical Occupations
597,597,597,I-200-11010-493530,CERTIFIED,H-1B,"ENTERPRISE QA LABS, INC.",CARY,NC,15-1199,"Computer Occupations, All Other",PRODUCTION SUPPORT QA ENGINEER,Y,61610.0,Year,1,0,2014,Computer and Mathematical Occupations
598,598,598,I-200-11010-712053,CERTIFIED-WITHDRAWN,H-1B,HORIZON TECHNOLOGIES INC,SUNNYVALE,CA,15-1031,Computer Systems Analysts,COMPUTER SYSTEMS ANALYST,Y,52624.0,Year,0,0,2014,Computer and Mathematical Occupations
599,599,599,I-200-11010-838144,CERTIFIED-WITHDRAWN,H-1B,ASCENT TECHNOLOGIES INC,NEWARK,DE,15-1031,Computer Programmers,COMPUTER PROGRAMMER,Y,50440.0,Year,0,1,2014,Computer and Mathematical Occupations
600,600,600,I-200-11010-879377,CERTIFIED-WITHDRAWN,H-1B,WASHINGTON STATE UNIVERSITY,PULLMAN,WA,19-2031,Chemists,RESEARCH ASSOCIATE,Y,50586.0,Year,0,0,2014,"Life, Physical, and Social Science Occupations"
601,601,601,I-200-11011-294385,WITHDRAWN,H-1B,BALTIMORE CITY PUBLIC SCHOOL SYSTEM,BALTIMORE,MD,15-1031,"Middle School Teachers, Except Special and Vocatio",MIDDLE SCHOOL PHYSICAL EDUCATION TEACHER,Y,58516.0,Year,0,1,2014,Computer and Mathematical Occupations
602,602,602,I-200-11011-480656,WITHDRAWN,H-1B,"GOLDMAN, SACHS & CO.",NEW YORK,NY,15-1031,Financial Analysts,ANALYST,Y,61942.0,Year,0,1,2014,Computer and Mathematical Occupations
603,603,603,I-200-11011-497726,CERTIFIED-WITHDRAWN,H-1B,HARVARD UNIVERSITY,CAMBRIDGE,MA,15-1031,"Biological Scientists, All Other",RESEARCH FELLOW,Y,32926.0,Year,0,0,2014,Computer and Mathematical Occupations
604,604,604,I-200-11011-553325,CERTIFIED-WITHDRAWN,H-1B,HEADSTRONG SERVICES LLC,RESTON,VA,15-1799,"Computer Occupations, All Other",LEAD DEVELOPER,Y,58906.0,Year,0,0,2014,Computer and Mathematical Occupations
605,605,605,I-200-11011-568453,CERTIFIED-WITHDRAWN,H-1B,TEXAS A&M UNIVERSITY,COLLEGE STATION,TX,15-1031,"Engineering Teachers, Postsecondary",ASSISTANT PROFESSOR,Y,51040.0,Year,0,1,2014,Computer and Mathematical Occupations
606,606,606,I-200-11011-580670,WITHDRAWN,H-1B,"GOLDMAN, SACHS & CO.",NEW YORK,NY,15-1031,Credit Analysts,ANALYST,Y,59363.0,Year,0,1,2014,Computer and Mathematical Occupations
607,607,607,I-200-11011-634629,CERTIFIED-WITHDRAWN,H-1B,MILLIPORE CORPORATION,BILLERICA,MA,15-1031,Computer Systems Analysts,BUSINESS SYSTEMS ANALYST,Y,94328.0,Year,0,1,2014,Computer and Mathematical Occupations
608,608,608,I-200-11011-698878,CERTIFIED-WITHDRAWN,H-1B,TEXAS A&M HEALTH SCIENCE CENTER,COLLEGE STATION,TX,15-1031,Microbiologists,POSTDOCTORAL RESEARCH ASSOCIATE,Y,36067.0,Year,0,1,2014,Computer and Mathematical Occupations
609,609,609,I-200-11011-858781,WITHDRAWN,H-1B,"GOLDMAN SACHS NEW JERSEY, LLC",JERSEY CITY,NJ,15-1031,Computer Systems Analysts,TECHNOLOGY ANALYST,Y,59613.0,Year,0,1,2014,Computer and Mathematical Occupations
610,610,610,I-200-11011-900251,WITHDRAWN,H-1B,"GOLDMAN, SACHS & CO.",NEW YORK,NY,15-1031,Financial Analysts,ANALYST,Y,61942.0,Year,0,1,2014,Computer and Mathematical Occupations
611,611,611,I-200-11011-973272,CERTIFIED-WITHDRAWN,H-1B,"ACS STATE & LOCAL SOLUTIONS, INC.",DALLAS,TX,15-1031,Computer Systems Analysts,SYSTEMS DEVELOPMENT SENIOR SPECIALIST,Y,60528.0,Year,0,0,2014,Computer and Mathematical Occupations
612,612,612,I-200-11011-985310,CERTIFIED-WITHDRAWN,H-1B,UNIVERSITY OF UTAH,SALT LAKE CITY,UT,15-1031,Biochemists and Biophysicists,POSTDOCTORAL FELLOW,Y,35838.0,Year,0,1,2014,Computer and Mathematical Occupations
613,613,613,I-200-11012-043753,CERTIFIED-WITHDRAWN,H-1B,UNIVERSITY OF MARYLAND BALTIMORE,BALTIMORE,MD,15-1031,Biochemists and Biophysicists,POST-DOCTORAL FELLOW,Y,35838.0,Year,0,1,2014,Computer and Mathematical Occupations
614,614,614,I-200-11012-156565,CERTIFIED-WITHDRAWN,H-1B,SRI INTERNATIONAL,MENLO PARK,CA,15-1031,"Medical Scientists, Except Epidemiologists",RESEARCH SCIENTIST III,Y,95160.0,Year,0,1,2014,Computer and Mathematical Occupations
615,615,615,I-200-11012-233473,CERTIFIED-WITHDRAWN,H-1B,"EVERYDAY HEALTH, INC.",NEW YORK,NY,15-1031,"Computer Software Engineers, Applications",RUBY ON RAILS DEVELOPER,Y,68661.0,Year,0,1,2014,Computer and Mathematical Occupations
616,616,616,I-200-11012-418727,CERTIFIED-WITHDRAWN,H-1B,"WAL-MART ASSOCIATES, INC.",BENTONVILLE,AR,15-1031,Pharmacists,PHARMACIST,Y,97157.0,Year,0,0,2014,Computer and Mathematical Occupations
617,617,617,I-200-11012-462041,CERTIFIED-WITHDRAWN,H-1B,ERICSSON INC.,PLANO,TX,15-1031,Network and Computer Systems Administrators,ENGINEER-SERVICES SOFTWARE,Y,52416.0,Year,0,1,2014,Computer and Mathematical Occupations
618,618,618,I-200-11012-488985,CERTIFIED-WITHDRAWN,H-1B,ASCENT TECHNOLOGIES INC,NEWARK,DE,15-1031,Computer Programmers,COMPUTER PROGRAMMER,Y,50440.0,Year,0,1,2014,Computer and Mathematical Occupations
619,619,619,I-200-11012-666467,CERTIFIED-WITHDRAWN,H-1B,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,CHAPEL HILL,NC,15-1031,"Medical Scientists, Except Epidemiologists",POSTDOCTORAL RESEARCH ASSOCIATE,Y,36234.0,Year,0,1,2014,Computer and Mathematical Occupations
620,620,620,I-200-11012-816553,CERTIFIED-WITHDRAWN,H-1B,THE METHODIST HOSPITAL RESEARCH INSTITUTE,HOUSTON,TX,15-1031,"Natural Sciences Managers, R&D (ACWIA Only)",SCIENTIST,Y,116126.0,Year,0,1,2014,Computer and Mathematical Occupations
621,621,621,I-200-11012-854400,CERTIFIED-WITHDRAWN,H-1B,"DIKSHA TECHNOLOGIES, LLC",MT. LAUREL,NJ,15-1031,Computer Programmers,PROGRAMMER ANALYST(BILLING CONSULTANT),Y,50752.0,Year,0,0,2014,Computer and Mathematical Occupations
622,622,622,I-200-11013-064002,CERTIFIED-WITHDRAWN,H-1B,"DYNAMIC URBAN TECHNOLOGIES, INC.",NEW YORK,NY,15-1031,Graphic Designers,GRAPHIC DESIGNER,Y,47715.0,Year,0,1,2014,Computer and Mathematical Occupations
623,623,623,I-200-11013-115035,CERTIFIED-WITHDRAWN,H-1B,GULFSTREAM AEROSPACE CORPORATION,SAVANNAH,GA,15-1031,Chemical Engineers,TECHNICAL SPECIALIST III,Y,109928.0,Year,0,1,2014,Computer and Mathematical Occupations
624,624,624,I-200-11013-159388,CERTIFIED-WITHDRAWN,H-1B,"MARLABS, INC",PISCATAWAY,NJ,15-1031,Computer Programmers,PROGRAMMER/ ANALYST,Y,53893.0,Year,0,0,2014,Computer and Mathematical Occupations
625,625,625,I-200-11013-414222,CERTIFIED-WITHDRAWN,H-1B,"CVS CORPORATION, INC.",WOONSOCKET,RI,15-1031,Database Administrators,ORACLE DATABASE ADMINISTRATOR,Y,64293.0,Year,0,1,2014,Computer and Mathematical Occupations
626,626,626,I-200-11013-815477,CERTIFIED-WITHDRAWN,H-1B,ASSOCIATES IN ARCHITECTURE & DESIGN LTD,COLUMBUS,OH,15-1031,Graphic Designers,DESIGNER,Y,30243.0,Year,0,0,2014,Computer and Mathematical Occupations
627,627,627,I-200-11013-925748,WITHDRAWN,H-1B,BALTIMORE CITY PUBLIC SCHOOL SYSTEM,BALTIMORE,MD,15-1031,"Special Education Teachers, Preschool, Kindergarte",SPECIAL EDUCATION TEACHER - ELEMENTARY,Y,50741.0,Year,0,1,2014,Computer and Mathematical Occupations
628,628,628,I-200-11013-978186,CERTIFIED,H-1B,NICO HOLDINGS LLC,CHICAGO,IL,15-2031,Operations Research Analysts,FINANCIAL ENGINEER - MODELING,Y,59862.0,Year,1,1,2014,Computer and Mathematical Occupations
629,629,629,I-200-11014-002704,WITHDRAWN,H-1B,THE UNIVERSITY OF TEXAS M.D. ANDERSON CANCER CENTE,HOUSTON,TX,15-1031,"Biological Scientists, All Other",RESEARCH SCIENTIST,Y,33218.0,Year,0,1,2014,Computer and Mathematical Occupations
630,630,630,I-200-11014-097271,CERTIFIED-WITHDRAWN,H-1B,"OLIVER WYMAN, INC.",NEW YORK,NY,15-1031,Management Analysts,SENIOR CONSULTANT,Y,70658.0,Year,0,0,2014,Computer and Mathematical Occupations
631,631,631,I-200-11014-128397,CERTIFIED-WITHDRAWN,H-1B,THE UNIVERSITY OF GEORGIA,ATHENS,GA,15-1031,"Art, Drama, and Music Teachers, Postsecondary",ASSISTANT PROFESSOR,Y,40060.0,Year,0,1,2014,Computer and Mathematical Occupations
632,632,632,I-200-11014-240294,CERTIFIED-WITHDRAWN,H-1B,VIRGINIA UNION UNIVERSITY,RICHMOND,VA,15-1031,"Chemistry Teachers, Postsecondary",ASSISTANT PROFESSOR OF CHEMISTRY,Y,41870.0,Year,0,1,2014,Computer and Mathematical Occupations
633,633,633,I-200-11014-333270,CERTIFIED-WITHDRAWN,H-1B,"OLIVER WYMAN, INC.",NEW YORK,NY,15-1031,Management Analysts,CONSULTANT,Y,78645.0,Year,0,1,2014,Computer and Mathematical Occupations
634,634,634,I-200-11014-336213,CERTIFIED-WITHDRAWN,H-1B,ROTHSCHILD INC.,NEW YORK,NY,15-1031,Financial Analysts,ASSOCIATE,Y,86965.0,Year,0,1,2014,Computer and Mathematical Occupations
635,635,635,I-200-11014-359968,CERTIFIED-WITHDRAWN,H-1B,"AMERICAN DATA COMPANY, LLC",LOS ANGELES,CA,15-1031,Computer Systems Analysts,ASSOCIATE DEVELOPER,Y,55827.0,Year,0,1,2014,Computer and Mathematical Occupations
636,636,636,I-200-11014-382387,CERTIFIED-WITHDRAWN,H-1B,"VEHMA INTERNATIONAL OF AMERICA, INC.",TROY,MI,15-1031,Sales Managers,DIRECTOR BUSINESS DEVELOPMENT INDIA & THAILAND,Y,113381.0,Year,0,1,2014,Computer and Mathematical Occupations
637,637,637,I-200-11014-408015,CERTIFIED-WITHDRAWN,H-1B,GEMOLOGICAL INSTITUTE OF AMERICA (GIA),CARLSBAD,CA,15-1031,Natural Sciences Managers,RESEARCH PROJECT DIRECTOR,Y,95888.0,Year,0,1,2014,Computer and Mathematical Occupations
638,638,638,I-200-11014-587806,CERTIFIED-WITHDRAWN,H-1B,SHOREBANK INTERNATIONAL LTD.,CHICAGO,IL,15-1031,Market Research Analysts,BUSINESS ANALYST,Y,43389.0,Year,0,0,2014,Computer and Mathematical Occupations
639,639,639,I-200-11014-606365,CERTIFIED,H-1B,"CAST SOFTWARE, INC.",NEW YORK,NY,41-9031,Sales Engineers,TECHNICAL DIRECTOR,Y,112341.0,Year,1,1,2014,Sales and Related Occupations
640,640,640,I-200-11014-650147,CERTIFIED,H-1B,JPMORGAN CHASE & CO.,CHICAGO,IL,13-2099,"Financial Specialists, All Other",CONTROL ANALYST,Y,52582.0,Year,1,0,2014,Business and Financial Operations Occupations
641,641,641,I-200-11014-793169,CERTIFIED-WITHDRAWN,H-1B,"XENOSOFT TECHNOLOGIES, INC",DALLAS,TX,15-1031,Computer Programmers,SR PROGRAMMER ANALYST,Y,68806.0,Year,0,1,2014,Computer and Mathematical Occupations
642,642,642,I-200-11016-009098,CERTIFIED-WITHDRAWN,H-1B,"SAMSUNG TELECOMMUNICATIONS AMERICA, LLC",RICHARDSON,TX,15-1031,"Computer Software Engineers, Applications",SENIOR SOFTWARE ENGINEER,Y,81827.0,Year,0,1,2014,Computer and Mathematical Occupations
643,643,643,I-200-11017-058386,CERTIFIED-WITHDRAWN,H-1B,"WAL-MART ASSOCIATES, INC.",BENTONVILLE,AR,15-1031,Pharmacists,PHARMACY MANAGER,Y,86507.0,Year,0,0,2014,Computer and Mathematical Occupations
644,644,644,I-200-11017-094793,WITHDRAWN,H-1B,TIBCO SOFTWARE INC.,PALO ALTO,CA,15-1031,Computer Systems Analysts,ARCHITECT (ENGINEER),Y,110032.0,Year,0,1,2014,Computer and Mathematical Occupations
645,645,645,I-200-11017-384990,WITHDRAWN,H-1B,LLOYDS TSB BANK PLC,NEW YORK,NY,15-1031,Credit Analysts,SENIOR HIGH YIELD CREDIT ANALYST,Y,109678.0,Year,0,1,2014,Computer and Mathematical Occupations
646,646,646,I-200-11018-072498,CERTIFIED-WITHDRAWN,H-1B,ADVENT GLOBAL SOLUTIONS INC.,HOUSTON,TX,15-1031,Computer Systems Analysts,SYSTEMS ANALYST,Y,50315.0,Year,0,1,2014,Computer and Mathematical Occupations
647,647,647,I-200-11018-129051,CERTIFIED-WITHDRAWN,H-1B,UNIVERSITY OF MICHIGAN,ANN ARBOR,MI,15-1031,"Geoscientists, Except Hydrologists and Geographers",POSTDOCTORAL RESEARCH FELLOW,Y,44158.0,Year,0,1,2014,Computer and Mathematical Occupations
648,648,648,I-200-11018-233331,CERTIFIED-WITHDRAWN,H-1B,HULT INTERNATIONAL BUSINESS SCHOOL,CAMBRIDGE,MA,15-1031,Operations Research Analysts,OPERATIONS RESEARCH ANALYST,Y,71219.0,Year,0,0,2014,Computer and Mathematical Occupations
649,649,649,I-200-11018-249578,CERTIFIED-WITHDRAWN,H-1B,BAYLOR COLLEGE OF MEDICINE,HOUSTON,TX,15-1031,"Medical Scientists, Except Epidemiologists",POSTDOCTORAL ASSOCIATE/FELLOW,Y,33218.0,Year,0,1,2014,Computer and Mathematical Occupations
650,650,650,I-200-11018-409797,CERTIFIED-WITHDRAWN,H-1B,"NATIONAL INSTITUTES OF HEALTH, HHS",BETHESDA,MD,15-1031,Biochemists and Biophysicists,RESEARCH FELLOW,Y,35838.0,Year,0,1,2014,Computer and Mathematical Occupations
651,651,651,I-200-11018-557834,WITHDRAWN,H-1B,QUALCOMM MEMS TECHNOLOGIES INC.,SAN DIEGO,CA,15-1031,Marketing Managers,SENIOR PRODUCT MANAGER,Y,125798.0,Year,0,0,2014,Computer and Mathematical Occupations
652,652,652,I-200-11018-686715,WITHDRAWN,H-1B,GLU MOBILE INC.,SAN FRANCISCO,CA,15-1031,"Computer Software Engineers, Applications",SERVER QA ENGINEER,Y,105643.0,Year,0,1,2014,Computer and Mathematical Occupations
653,653,653,I-200-11018-696926,CERTIFIED-WITHDRAWN,H-1B,"SG AMERICAS SECURITIES, LLC",NEW YORK,NY,15-1031,Financial Managers,SENIOR TRADER,Y,125882.0,Year,0,1,2014,Computer and Mathematical Occupations
654,654,654,I-200-11018-722783,CERTIFIED-WITHDRAWN,H-1B,"FTI, LLC",ANNAPOLIS,MD,15-1031,Financial Managers,SENIOR MANAGING DIRECTOR,Y,195499.0,Year,0,0,2014,Computer and Mathematical Occupations
655,655,655,I-200-11018-967355,CERTIFIED-WITHDRAWN,H-1B,UNIVERSITY OF MICHIGAN,ANN ARBOR,MI,15-1031,Biological Technicians,RESEARCH TECHNICIAN,Y,27227.0,Year,0,1,2014,Computer and Mathematical Occupations
656,656,656,I-200-11019-122743,CERTIFIED,H-1B,JEFFERIES LLC,NEW YORK,NY,13-2051,Financial Analysts,ANALYST,Y,67205.0,Year,1,1,2014,Business and Financial Operations Occupations
657,657,657,I-200-11019-218388,CERTIFIED-WITHDRAWN,H-1B,JPMORGAN CHASE & CO.,CHICAGO,IL,15-1031,Computer Systems Analysts,TECH OPS ANALYST,Y,103834.0,Year,0,0,2014,Computer and Mathematical Occupations
658,658,658,I-200-11019-400701,WITHDRAWN,H-1B,QUALCOMM INNOVATION CENTER INC.,SAN DIEGO,CA,15-1031,"Computer Software Engineers, Systems Software",STAFF SOFTWARE ENGINEEER,Y,95368.0,Year,0,1,2014,Computer and Mathematical Occupations
659,659,659,I-200-11019-411662,WITHDRAWN,H-1B,BALTIMORE CITY PUBLIC SCHOOL SYSTEM,BALTIMORE,MD,15-1031,"Secondary School Teachers, Except Special and Voca",HIGH SCHOOL SCIENCE TEACHER,Y,68560.0,Year,0,1,2014,Computer and Mathematical Occupations
660,660,660,I-200-11019-435989,CERTIFIED-WITHDRAWN,H-1B,VENNA LUCKY TECHNOLOGIES LLC,CHANDLER,AZ,15-1121,Computer Systems Analysts,SYSTEMS ANALYST,Y,71510.0,Year,0,0,2014,Computer and Mathematical Occupations
661,661,661,I-200-11019-469098,WITHDRAWN,H-1B,"MODEL N, INC.",REDWOOD SHORES,CA,15-1031,Computer Programmers,ASSOCIATE MEMBER OF TECHNICAL STAFF,Y,62150.0,Year,0,1,2014,Computer and Mathematical Occupations
662,662,662,I-200-11019-583353,CERTIFIED-WITHDRAWN,H-1B,CALIFORNIA INSTITUTE OF TECHNOLOGY,PASADENA,CA,15-1031,Emergency Management Specialists,EMERGENCY MANAGEMENT SPECIALIST,Y,68827.0,Year,0,1,2014,Computer and Mathematical Occupations
663,663,663,I-200-11019-585204,CERTIFIED-WITHDRAWN,H-1B,CUMMINS INC.,NASHVILLE,TN,15-1031,Mechanical Engineers,ADVANCED SYSTEMS DESIGNER,Y,53664.0,Year,0,0,2014,Computer and Mathematical Occupations
664,664,664,I-200-11019-593525,CERTIFIED-WITHDRAWN,H-1B,"CUMMINS FILTRATION, INC.",NASHVILLE,TN,15-1031,Mechanical Engineers,ASSOCIATE ENGINEER,Y,49858.0,Year,0,0,2014,Computer and Mathematical Occupations
665,665,665,I-200-11019-604127,CERTIFIED,H-1B,JEFFERIES LLC,NEW YORK,NY,15-1131,Computer Programmers,ANALYST,Y,56597.0,Year,1,1,2014,Computer and Mathematical Occupations
666,666,666,I-200-11019-729815,CERTIFIED-WITHDRAWN,H-1B,AUSTIN INDEPENDENT SCHOOL DISTRICT,AUSTIN,TX,15-1031,"Elementary School Teachers, Except Special Educati",BILINGUAL TEACHER,Y,38260.0,Year,0,1,2014,Computer and Mathematical Occupations
667,667,667,I-200-11019-777844,CERTIFIED-WITHDRAWN,H-1B,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,CHAPEL HILL,NC,15-1031,"Medical Scientists, Except Epidemiologists",RESEARCH ASSISTANT PROFESSOR,Y,36234.0,Year,0,1,2014,Computer and Mathematical Occupations
668,668,668,I-200-11019-785775,CERTIFIED-WITHDRAWN,H-1B,EURO RSCG NEW YORK INC.,NEW YORK,NY,15-1031,Market Research Analysts,DIGITAL PLANNER,Y,43784.0,Year,0,1,2014,Computer and Mathematical Occupations
669,669,669,I-200-11019-931797,CERTIFIED-WITHDRAWN,H-1B,AUSTIN INDEPENDENT SCHOOL DISTRICT,AUSTIN,TX,15-1031,"Elementary School Teachers, Except Special Educati",BILINGUAL TEACHER,Y,38260.0,Year,0,1,2014,Computer and Mathematical Occupations
670,670,670,I-200-11019-933068,CERTIFIED-WITHDRAWN,H-1B,THE UNIVERSITY OF CHICAGO,CHICAGO,IL,15-1031,"Computer Software Engineers, Applications,R&D",SENIOR SOFTWARE DEVELOPER,Y,60362.0,Year,0,1,2014,Computer and Mathematical Occupations
671,671,671,I-200-11019-978722,CERTIFIED-WITHDRAWN,H-1B,CUMMINS INC.,NASHVILLE,TN,15-1031,Training and Development Managers,CORPORATE STRATEGY MANAGER,Y,44699.0,Year,0,0,2014,Computer and Mathematical Occupations
672,672,672,I-200-11020-017687,CERTIFIED,H-1B,"FRS AMERICA, INC.",RIVERWOODS,IL,11-3021,Computer and Information Systems Managers,SENIOR IMPLEMENTATION CONSULTANT,Y,118622.0,Year,1,0,2014,Management Occupations
673,673,673,I-200-11020-197488,CERTIFIED-WITHDRAWN,H-1B,"ALLERGAN SALES, LLC",IRVINE,CA,15-1031,Natural Sciences Managers,CHIEF MEDICAL OFFICER,Y,168355.0,Year,0,0,2014,Computer and Mathematical Occupations
674,674,674,I-200-11020-205527,CERTIFIED-WITHDRAWN,H-1B,HARVARD UNIVERSITY,CAMBRIDGE,MA,15-1031,"Foreign Language and Literature Teachers, Postseco",PRECEPTOR,Y,44210.0,Year,0,1,2014,Computer and Mathematical Occupations
675,675,675,I-200-11020-304930,CERTIFIED-WITHDRAWN,H-1B,MARSHALL UNIVERSITY,HUNTINGTON,WV,15-1031,"Computer Systems Analysts, R&D (ACWIA Only)",RESEARCH ASSOCIATE,Y,38043.0,Year,0,1,2014,Computer and Mathematical Occupations
676,676,676,I-200-11020-321151,CERTIFIED-WITHDRAWN,H-1B,HARVARD UNIVERSITY,CAMBRIDGE,MA,15-1031,"Business Teachers, Postsecondary",ASSISTANT PROFESSOR,Y,55920.0,Year,0,0,2014,Computer and Mathematical Occupations
677,677,677,I-200-11020-488817,CERTIFIED,H-1B,JPMORGAN CHASE & CO.,CHICAGO,IL,13-2099,"Financial Specialists, All Other",RESEARCH ASSOCIATE,Y,67122.0,Year,1,0,2014,Business and Financial Operations Occupations
