,Unnamed: 0,Unnamed: 0.1,CASE_NUMBER,CASE_STATUS,VISA_CLASS,EMPLOYER_NAME,EMPLOYER_CITY,EMPLOYER_STATE,SOC_CODE,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,PW_UNIT_OF_PAY,STATUS_APPROVE,RELOCATE,year,descrpt
316,316,316,I-200-11262-246014,CERTIFIED,H-1B,"JOHN ZINK COMPANY, LLC",WICHITA,KS,17-2141,MECHANICAL ENGINEERS,CFD ENGINEER III,Y,71926.0,Year,1,1,2015,Architecture and Engineering Occupations
317,317,317,I-200-11262-637896,CERTIFIED,H-1B,MCGLADREY LLP,CHICAGO,IL,13-2011,ACCOUNTANTS AND AUDITORS,AUDIT SENIOR ASSOCIATE,Y,74110.0,Year,1,1,2015,Business and Financial Operations Occupations
318,318,318,I-200-11262-755323,CERTIFIED-WITHDRAWN,H-1B,MICROSOFT CORPORATION,REDMOND,WA,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",SOFTWARE DEVELOPMENT ENGINEER IN TEST,Y,71906.0,Year,0,1,2015,Computer and Mathematical Occupations
319,319,319,I-200-11263-001734,CERTIFIED-WITHDRAWN,H-1B,"NORTHWEST ADMINISTRATORS, INC.",SEATTLE,WA,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",APPLICATION DEVELOPER,Y,84302.0,Year,0,1,2015,Computer and Mathematical Occupations
320,320,320,I-200-11263-816008,CERTIFIED-WITHDRAWN,H-1B,THE UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,DALLAS,TX,19-1042,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS",POSTDOCTORAL RESERACHER,Y,33238.0,Year,0,1,2015,"Life, Physical, and Social Science Occupations"
321,321,321,I-200-11264-047798,CERTIFIED-WITHDRAWN,H-1B,VINSYS INFORMATION TECHNOLOGY INC,RESTON,VA,15-1133,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",SOFTWARE ENGINEER,Y,67184.0,Year,0,1,2015,Computer and Mathematical Occupations
322,322,322,I-200-11264-192629,CERTIFIED-WITHDRAWN,H-1B,ORIAN ENGINEERS INCORPORATED,KENNESAW,GA,15-1121,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,Y,61963.0,Year,0,1,2015,Computer and Mathematical Occupations
323,323,323,I-200-11264-262383,WITHDRAWN,H-1B,JAMES HARDIE BUILDING PRODUCTS INC.,MISSION VIEJO,CA,17-2112,INDUSTRIAL ENGINEERS,INDUSTRIAL SYSTEMS ENGINEER,Y,55016.0,Year,0,1,2015,Architecture and Engineering Occupations
324,324,324,I-200-11264-571609,CERTIFIED-WITHDRAWN,H-1B,ORIAN ENGINEERS INCORPORATED,KENNESAW,GA,15-1121,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,Y,61963.0,Year,0,1,2015,Computer and Mathematical Occupations
325,325,325,I-200-11264-625042,CERTIFIED-WITHDRAWN,H-1B,"MCAFEE, INC.",SANTA CLARA,CA,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",SENIOR SOFTWARE ENGINEER (APPLICATIONS),Y,116355.0,Year,0,1,2015,Computer and Mathematical Occupations
326,326,326,I-200-11264-792381,CERTIFIED-WITHDRAWN,H-1B,ORIAN ENGINEERS INCORPORATED,KENNESAW,GA,15-1121,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,Y,48589.0,Year,0,1,2015,Computer and Mathematical Occupations
327,327,327,I-200-11264-961571,CERTIFIED,H-1B,"VMWARE, INC.",PALO ALTO,CA,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",MEMBER OF TECHNICAL STAFF - SOFTWARE ENGINEERING,Y,100545.0,Year,1,1,2015,Computer and Mathematical Occupations
328,328,328,I-200-11265-476401,CERTIFIED-WITHDRAWN,H-1B,BANK OF AMERICA N.A.,PENNINGTON,NJ,15-1121,COMPUTER SYSTEMS ANALYSTS,VP; QUANTITATIVE RESEARCH ASSOCIATE,Y,97427.0,Year,0,1,2015,Computer and Mathematical Occupations
329,329,329,I-200-11265-907825,CERTIFIED-WITHDRAWN,H-1B,PARADIGM INFO TECH INC,COLUMBIA,MD,15-1121,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,Y,59592.0,Year,0,1,2015,Computer and Mathematical Occupations
330,330,330,I-200-11269-063015,WITHDRAWN,H-1B,UNITED SOFTWARE GROUP INC.,DUBLIN,OH,15-1131,COMPUTER PROGRAMMERS,PROGRAMMER ANALYST,Y,48672.0,Year,0,1,2015,Computer and Mathematical Occupations
331,331,331,I-200-11269-877035,CERTIFIED-WITHDRAWN,H-1B,"NET MATRIX SOLUTIONS, INC.",HOUSTON,TX,15-1121,COMPUTER SYSTEMS ANALYSTS,SYSTEMS ANLALYST,Y,65645.0,Year,0,1,2015,Computer and Mathematical Occupations
332,332,332,I-200-11270-041796,CERTIFIED-WITHDRAWN,H-1B,"ORACLE AMERICA, INC.",REDWOOD SHORES,CA,15-1121,COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYST (TECHNICAL ANALYST 3-SUPPORT),Y,79102.0,Year,0,1,2015,Computer and Mathematical Occupations
333,333,333,I-200-11270-594006,CERTIFIED-WITHDRAWN,H-1B,"ZAVER PHARMACEUTICALS, INC.",CLARKSVILLE,TN,29-1051,PHARMACISTS,PHARMACY INTERN,Y,99445.0,Year,0,1,2015,Healthcare Practitioners and Technical Occupations
334,334,334,I-200-11271-176137,CERTIFIED-WITHDRAWN,H-1B,DARTMOUTH COLLEGE,HANOVER,NH,19-1042,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS",RESEARCH ASSISTANT PROFESSOR OF SURGERY,Y,62171.0,Year,0,1,2015,"Life, Physical, and Social Science Occupations"
335,335,335,I-200-11271-281725,CERTIFIED-WITHDRAWN,H-1B,"BRUKER NANO, INC.",SANTA BARBARA,CA,17-2072,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER",TECHNICAL SUPPORT ENGINEER,Y,67725.0,Year,0,1,2015,Architecture and Engineering Occupations
336,336,336,I-200-11271-720412,CERTIFIED-WITHDRAWN,H-1B,FEDERAL HOME LOAN MORTGAGE CO.,MCLEAN,VA,15-1131,COMPUTER PROGRAMMERS,"DEVELOPMENT, SENIOR",Y,94078.0,Year,0,1,2015,Computer and Mathematical Occupations
337,337,337,I-200-11271-927390,WITHDRAWN,H-1B,EMDEON BUSINESS SERVICES LLC,NASHVILLE,TN,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",STAFF ENGINEER III,Y,61984.0,Year,0,1,2015,Computer and Mathematical Occupations
338,338,338,I-200-11272-026225,WITHDRAWN,H-1B,ERICSSON INC.,PLANO,TX,15-1141,DATABASE ADMINISTRATORS,DATABASE ANALYST,Y,56243.0,Year,0,1,2015,Computer and Mathematical Occupations
339,339,339,I-200-11272-524333,CERTIFIED-WITHDRAWN,H-1B,BETH ISRAEL DEACONESS MEDICAL CENTER,CAMBRIDGE,MA,19-1029,"BIOLOGICAL SCIENTISTS, ALL OTHER",RESEARCH FELLOW / RESEARCH FELLOW,Y,33010.0,Year,0,1,2015,"Life, Physical, and Social Science Occupations"
340,340,340,I-200-11272-705483,CERTIFIED,H-1B,"SUNERA TECHNOLOGIES, INC",TROY,MI,15-1131,COMPUTER PROGRAMMERS,PROGRAMMER ANALYST,Y,69056.0,Year,1,1,2015,Computer and Mathematical Occupations
341,341,341,I-200-11272-831160,CERTIFIED,H-1B,MAHARISHI UNIVERSITY OF MANAGEMENT,FAIRFIELD,IA,29-1128,EXERCISE PHYSIOLOGISTS,INSTRUCTOR OF EXERCISE AND SPORTS SCIENCE,Y,38854.0,Year,1,1,2015,Healthcare Practitioners and Technical Occupations
342,342,342,I-200-11273-274165,CERTIFIED-WITHDRAWN,H-1B,THE UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,DALLAS,TX,19-4021,"MEDICAL SCIENTISTS, EXCEPT EDPIDEMIOLOGISTS",POSTDOCTORAL RESEARCHER,Y,33238.0,Year,0,1,2015,"Life, Physical, and Social Science Occupations"
343,343,343,I-200-11273-478804,CERTIFIED,H-1B,MCGLADREY LLP,CHICAGO,IL,15-1121,COMPUTER SYSTEMS ANALYSTS,"SR. ASSOCIATE-CONSULTING, TECHNOLOGY RISK ADVISORY SERVICES",Y,66602.0,Year,1,1,2015,Computer and Mathematical Occupations
344,344,344,I-200-11273-520954,WITHDRAWN,H-1B,"CADWALADER, WICKERSHAM & TAFT LLP",NEW YORK,NY,23-1011,LAWYERS,ASSOCIATE (LAWYER),Y,82243.0,Year,0,1,2015,Legal Occupations
345,345,345,I-200-11273-554472,CERTIFIED-WITHDRAWN,H-1B,BLUECROSS AND BLUESHIELD ASSOCIATION,CHICAGO,IL,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",SOFTWARE DESIGN ANALYST III,Y,105000.0,Year,0,1,2015,Computer and Mathematical Occupations
346,346,346,I-200-11273-583223,CERTIFIED-WITHDRAWN,H-1B,JPMORGAN CHASE & CO.,CHICAGO,IL,15-1121,COMPUTER SYSTEMS ANALYSTS,PERFORMANCE TESTING & ENGINEERING ANALYST,Y,74422.0,Year,0,1,2015,Computer and Mathematical Occupations
347,347,347,I-200-11273-808650,CERTIFIED-WITHDRAWN,H-1B,JPMORGAN CHASE & CO.,CHICAGO,IL,15-2031,OPERATIONS RESEARCH ANALYSTS,AVP RISK ANALYST II,Y,68099.0,Year,0,1,2015,Computer and Mathematical Occupations
348,348,348,I-200-11273-936957,CERTIFIED-WITHDRAWN,H-1B,THE UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,DALLAS,TX,19-1042,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS",POSTDOCTORAL RESEARCHER,Y,33238.0,Year,0,1,2015,"Life, Physical, and Social Science Occupations"
349,349,349,I-200-11276-058365,CERTIFIED-WITHDRAWN,H-1B,WASHINGTON UNIVERSITY IN ST. LOUIS,ST. LOUIS,MO,25-1071,"HEALTH SPECIALTIES TEACHERS, POSTSECONDARY",INSTRUCTOR,Y,39820.0,Year,0,1,2015,"Education, Training, and Library Occupations"
350,350,350,I-200-11276-345471,CERTIFIED-WITHDRAWN,H-1B,"T-MOBILE USA, INC.",BELLEVUE,WA,17-2071,ELECTRICAL ENGINEERS,"ENGINEER, RADIO FREQUENCY DEPLOYMENT",Y,71448.0,Year,0,1,2015,Architecture and Engineering Occupations
351,351,351,I-200-11276-609953,CERTIFIED-WITHDRAWN,H-1B,"ORACLE AMERICA, INC.",REDWOOD SHORES,CA,15-1133,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",SOFTWARE DEVELOPER - ARCHITECT,Y,136000.0,Year,0,1,2015,Computer and Mathematical Occupations
352,352,352,I-200-11276-742883,CERTIFIED-WITHDRAWN,H-1B,"CITIBANK, N.A.",NEW YORK,NY,13-2051,FINANCIAL ANALYSTS,"ANALYST, GLOBAL TRANSACTION SERVICES",Y,62566.0,Year,0,1,2015,Business and Financial Operations Occupations
353,353,353,I-200-11278-650560,CERTIFIED-WITHDRAWN,H-1B,"MARLABS, INC",PISCATAWAY,NJ,15-1131,COMPUTER PROGRAMMERS,PROGRAMMER/ANALYST,Y,63877.0,Year,0,1,2015,Computer and Mathematical Occupations
354,354,354,I-200-11279-032278,CERTIFIED-WITHDRAWN,H-1B,"ORACLE FINANCIAL SERVICES SOFTWARE, INC.",EDISON,NJ,15-1799,"COMPUTER OCCUPATIONS, ALL OTHER*",COMPUTER SYSTEMS ENGINEER (SR. PRINCIPAL CONSULTANT),Y,94950.0,Year,0,1,2015,Computer and Mathematical Occupations
355,355,355,I-200-11279-328695,WITHDRAWN,H-1B,"CONCUR TECHNOLOGIES, INC.",REDMOND,WA,11-3021,COMPUTER AND INFORMATION SYSTEMS MANAGERS,QUALITY ASSURANCE MANAGER,Y,113901.0,Year,0,1,2015,Management Occupations
356,356,356,I-200-11279-396092,WITHDRAWN,H-1B,CONOCOPHILLIPS COMPANY,HOUSTON,OK,17-2041,CHEMICAL ENGINEERS,STAFF PROCESS ENGINEER,Y,77804.0,Year,0,1,2015,Architecture and Engineering Occupations
357,357,357,I-200-11279-616927,WITHDRAWN,H-1B,"CITRIX SYSTEMS, INC.",FORT LAUDERDALE,FL,27-1024,GRAPHIC DESIGNERS,PRODUCT DESIGNER,Y,88878.0,Year,0,1,2015,"Arts, Design, Entertainment, Sports, and Media Occupations"
358,358,358,I-200-11280-449911,CERTIFIED-WITHDRAWN,H-1B,MICROSOFT CORPORATION,REDMOND,WA,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",SOFTWARE DEVELOPMENT ENGINEER,Y,84302.0,Year,0,1,2015,Computer and Mathematical Occupations
359,359,359,I-200-11283-168995,CERTIFIED-WITHDRAWN,H-1B,"CAPITAL IQ, INC. (SUBSIDIARY OF THE MCGRAW-HILL COMPANIES, INC.)",HIGHTSTOWN,NJ,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",DATABASE ENGINEER,Y,69451.0,Year,0,1,2015,Computer and Mathematical Occupations
360,360,360,I-200-11283-786835,CERTIFIED-WITHDRAWN,H-1B,"MARLABS, INC",PISCATAWAY,NJ,15-1131,COMPUTER PROGRAMMERS,PROGRAMMER/ANALYST,Y,76544.0,Year,0,1,2015,Computer and Mathematical Occupations
361,361,361,I-200-11283-861007,CERTIFIED-WITHDRAWN,H-1B,MICROSOFT CORPORATION,REDMOND,WA,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",SOFTWARE DEVELOPMENT ENGINEER IN TEST,Y,71906.0,Year,0,1,2015,Computer and Mathematical Occupations
362,362,362,I-200-11284-111851,CERTIFIED,H-1B,STATE UNIVERSITY OF NEW YORK - BUFFALO STATE COLLEGE,BUFFALO,NY,25-1031,"ARCHITECTURE TEACHERS, POSTSECONDARY",ASSOCIATE PROFESSOR,Y,46410.0,Year,1,1,2015,"Education, Training, and Library Occupations"
363,363,363,I-200-11284-153758,CERTIFIED-WITHDRAWN,H-1B,SEQUENOM CENTER FOR MOLECULAR MEDICINE,GRAND RAPIDS,MI,19-1021,BIOCHEMISTS AND BIOPHYSICISTS,RESEARCH ASSOCIATE II,Y,51854.0,Year,0,1,2015,"Life, Physical, and Social Science Occupations"
364,364,364,I-200-11285-027471,CERTIFIED-WITHDRAWN,H-1B,EMORY UNIVERSITY,ATLANTA,GA,19-1029,"BIOLOGICAL SCIENTISTS, ALL OTHER",POSTDOCTORAL FELLOW,Y,37336.0,Year,0,1,2015,"Life, Physical, and Social Science Occupations"
365,365,365,I-200-11285-091294,CERTIFIED-WITHDRAWN,H-1B,EMORY UNIVERSITY,ATLANTA,GA,19-1029,"BIOLOGICAL SCIENTISTS, ALL OTHER",POSTDOCTORAL RESEARCH FELLOW,Y,37336.0,Year,0,1,2015,"Life, Physical, and Social Science Occupations"
366,366,366,I-200-11285-109519,CERTIFIED-WITHDRAWN,H-1B,UNIVERSITY OF FLORIDA,GAINESVILLE,FL,19-4021,BIOLOGICAL TECHNICIANS,POSTDOCTORAL ASSOCIATE,Y,26853.0,Year,0,1,2015,"Life, Physical, and Social Science Occupations"
367,367,367,I-200-11285-239444,CERTIFIED-WITHDRAWN,H-1B,EMORY UNIVERSITY,ATLANTA,GA,19-1021,BIOCHEMISTS AND BIOPHYSICISTS,POST DOCTORAL FELLOW,Y,38293.0,Year,0,1,2015,"Life, Physical, and Social Science Occupations"
368,368,368,I-200-11285-573857,CERTIFIED-WITHDRAWN,H-1B,EMORY UNIVERSITY,ATLANTA,GA,17-2031,BIOMEDICAL ENGINEERS,"ASSISTANT PROFESSOR, TENURE TRACK",Y,68058.0,Year,0,1,2015,Architecture and Engineering Occupations
369,369,369,I-200-11285-798950,CERTIFIED-WITHDRAWN,H-1B,EMORY UNIVERSITY,ATLANTA,GA,19-1022,MICROBIOLOGISTS,POST DOCTORAL FELLOW,Y,37149.0,Year,0,1,2015,"Life, Physical, and Social Science Occupations"
370,370,370,I-200-11285-943478,CERTIFIED-WITHDRAWN,H-1B,"MERCK & CO., INC.",WHITEHOUSE STATION,NJ,15-2041,STATISTICIANS,SENIOR RESEARCH STATISTICIAN,Y,87235.0,Year,0,1,2015,Computer and Mathematical Occupations
371,371,371,I-200-11285-946771,WITHDRAWN,H-1B,"CHANGE.ORG, INC.",SAN FRANCISCO,CA,15-2041,STATISTICIANS,ANALYTICS ENGINEER,Y,70533.0,Year,0,1,2015,Computer and Mathematical Occupations
372,372,372,I-200-11286-114211,CERTIFIED-WITHDRAWN,H-1B,"MARLABS, INC",PISCATAWAY,NJ,15-1131,COMPUTER PROGRAMMERS,PROGRAMMER/ANALYST,Y,76378.0,Year,0,1,2015,Computer and Mathematical Occupations
373,373,373,I-200-11286-569549,WITHDRAWN,H-1B,BROADCOM CORPORATION,IRVINE,CA,17-2141,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","ENGINEER, STAFF II - SYSTEMS DESIGN",Y,87256.0,Year,0,1,2015,Architecture and Engineering Occupations
374,374,374,I-200-11287-140845,CERTIFIED,H-1B,"VMWARE, INC.",PALO ALTO,CA,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",STAFF ENGINEER,Y,134128.0,Year,1,1,2015,Computer and Mathematical Occupations
375,375,375,I-200-11287-485229,WITHDRAWN,H-1B,TETRA PAK,VERNON HILLS,IL,17-2141,MECHANICAL ENGINEERS,SERVICE ENGINEER- SUPERVISOR,Y,55578.0,Year,0,1,2015,Architecture and Engineering Occupations
376,376,376,I-200-11290-096605,WITHDRAWN,H-1B,UNITED SOFTWARE GROUP INC.,DUBLIN,OH,13-1111,MANAGEMENT ANALYSTS,BUSINESS ANALYST,Y,51709.0,Year,0,1,2015,Business and Financial Operations Occupations
377,377,377,I-200-11290-284740,CERTIFIED-WITHDRAWN,H-1B,VINSYS INFORMATION TECHNOLOGY INC,RESTON,VA,15-1133,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",SOFTWARE ENGINEER,Y,67184.0,Year,0,1,2015,Computer and Mathematical Occupations
378,378,378,I-200-11290-420508,WITHDRAWN,H-1B,"JDA SOFTWARE, INC.",SCOTTSDALE,AZ,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",SOFTWARE DEVELOPER (SR. SOLUTION ARCHITECT),Y,92394.0,Year,0,1,2015,Computer and Mathematical Occupations
379,379,379,I-200-11290-442874,CERTIFIED,H-1B,CONOCOPHILLIPS COMPANY,HOUSTON,TX,19-4041,GEOLOGICAL AND PETROLEUM TECHNICIANS,GEOLOGIST,Y,48880.0,Year,1,1,2015,"Life, Physical, and Social Science Occupations"
380,380,380,I-200-11290-539121,CERTIFIED-WITHDRAWN,H-1B,CREDIT SUISSE SECURITIES (USA) LLC,NEW YORK,NY,15-1141,DATABASE ADMINISTRATORS,ASSISTANT VICE PRESIDENT,Y,70096.0,Year,0,1,2015,Computer and Mathematical Occupations
381,381,381,I-200-11290-784468,CERTIFIED-WITHDRAWN,H-1B,"SUNERA TECHNOLOGIES, INC",TROY,MI,15-1131,COMPUTER PROGRAMMERS,PROGRAMMER ANALYST,Y,61901.0,Year,0,1,2015,Computer and Mathematical Occupations
382,382,382,I-200-11290-799195,CERTIFIED-WITHDRAWN,H-1B,SOUTHERN CALIFORNIA EDISON,ROSEMEAD,CA,15-1121,COMPUTER SYSTEMS ANALYSTS,IT SPECIALIST 3,Y,97427.0,Year,0,1,2015,Computer and Mathematical Occupations
383,383,383,I-200-11292-051011,CERTIFIED-WITHDRAWN,H-1B,JPMORGAN CHASE & CO.,CHICAGO,IL,15-2031,OPERATIONS RESEARCH ANALYSTS,RISK ANALYST AVP,Y,68099.0,Year,0,1,2015,Computer and Mathematical Occupations
384,384,384,I-200-11292-234607,WITHDRAWN,H-1B,BROADCOM CORPORATION,IRVINE,CA,17-2141,ELECTRICAL ENGINEERS,"ENGINEER, STAFF II - ELECTRONIC DESIGN",Y,93830.0,Year,0,1,2015,Architecture and Engineering Occupations
385,385,385,I-200-11292-364494,CERTIFIED-WITHDRAWN,H-1B,"CITIBANK, N.A.",NEW YORK,NY,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",APPLICATIONS DEVELOPMENT INTERMEDIATE PROGRAMMER ANALYST,Y,66600.0,Year,0,1,2015,Computer and Mathematical Occupations
386,386,386,I-200-11292-381612,CERTIFIED-WITHDRAWN,H-1B,CHOICE HOTELS INTERNATIONAL,SILVER SPRING,MD,17-2141,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST II,Y,71094.0,Year,0,1,2015,Architecture and Engineering Occupations
387,387,387,I-200-11292-580653,CERTIFIED-WITHDRAWN,H-1B,RENSSELAER POLYTECHNIC INSTITUTE,TROY,NY,17-2144,"MECHANICAL ENGINEERS, R&D",COMPUTATIONAL SCIENTIST (MECH. ENG.),Y,51106.0,Year,0,1,2015,Architecture and Engineering Occupations
388,388,388,I-200-11293-258759,CERTIFIED-WITHDRAWN,H-1B,"FSQ, INC",NEWTON,MA,29-1123,PHYSICAL THERAPISTS,PHYSICAL THERAPIST,Y,58469.0,Year,0,1,2015,Healthcare Practitioners and Technical Occupations
389,389,389,I-200-11293-465432,CERTIFIED-WITHDRAWN,H-1B,JOHNS HOPKINS UNIVERSITY,BALTIMORE,MD,15-2041,STATISTICIANS,RESEARCH DATA ANALYST,Y,52354.0,Year,0,1,2015,Computer and Mathematical Occupations
390,390,390,I-200-11294-394589,CERTIFIED-WITHDRAWN,H-1B,FEDERAL HOME LOAN MORTGAGE CO.,MCLEAN,VA,15-2031,OPERATIONS RESEARCH ANALYSTS,MODEL VALIDATION SENIOR,Y,59738.0,Year,0,1,2015,Computer and Mathematical Occupations
391,391,391,I-200-11294-585359,CERTIFIED-WITHDRAWN,H-1B,MICROSOFT CORPORATION,REDMOND,WA,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",SOFTWARE DEVELOPMENT ENGINEER IN TEST,Y,71906.0,Year,0,1,2015,Computer and Mathematical Occupations
392,392,392,I-200-11294-746260,CERTIFIED-WITHDRAWN,H-1B,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NEW YORK,NY,19-1021,BIOCHEMISTS AND BIOPHYSICISTS,RESEARCH SCIENTIST,Y,38293.0,Year,0,1,2015,"Life, Physical, and Social Science Occupations"
393,393,393,I-200-11295-977568,WITHDRAWN,H-1B,"INTERCONTINENTALEXCHANGE, INC.",ATLANTA,GA,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",WEBICE DEVELOPER,Y,76232.0,Year,0,1,2015,Computer and Mathematical Occupations
394,394,394,I-200-11297-097268,CERTIFIED-WITHDRAWN,H-1B,"MARLABS, INC",PISCATAWAY,NJ,15-1131,COMPUTER PROGRAMMERS,PROGRAMMER/ANALYST,Y,67413.0,Year,0,1,2015,Computer and Mathematical Occupations
395,395,395,I-200-11297-285600,WITHDRAWN,H-1B,"BROKEN HILL PROPRIETARY (USA), INC.",HOUSTON,TX,19-2042,"GEOSCIENTISTS, EXCEPT HYDROLOGISTS AND GEOGRAPHERS",PETROPHYSICIST,Y,89569.0,Year,0,1,2015,"Life, Physical, and Social Science Occupations"
396,396,396,I-200-11297-559453,CERTIFIED-WITHDRAWN,H-1B,ORIAN ENGINEERS INCORPORATED,KENNESAW,GA,15-1121,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYSTS,Y,61963.0,Year,0,1,2015,Computer and Mathematical Occupations
397,397,397,I-200-11298-533131,CERTIFIED-WITHDRAWN,H-1B,CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER,CINCINNATI,OH,19-1042,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS",RESEARCH FELLOW,Y,38522.0,Year,0,1,2015,"Life, Physical, and Social Science Occupations"
398,398,398,I-200-11298-602574,CERTIFIED-WITHDRAWN,H-1B,"MARLABS, INC",PISCATAWAY,NJ,15-1131,COMPUTER PROGRAMMERS,PROGRAMMER/ANALYST,Y,63294.0,Year,0,1,2015,Computer and Mathematical Occupations
399,399,399,I-200-11298-624070,CERTIFIED-WITHDRAWN,H-1B,BARCLAYS CAPITAL INC.,NEW YORK,NY,11-3031,FINANCIAL MANAGERS,"DIRECTOR, GLOBAL TRADING/FICC MANAGEMENT",Y,131248.0,Year,0,1,2015,Management Occupations
400,400,400,I-200-11299-180752,WITHDRAWN,H-1B,INTEL CORPORATION,SANTA CLARA,CA,15-1133,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",SOFTWARE ENGINEER,Y,73271.0,Year,0,1,2015,Computer and Mathematical Occupations
401,401,401,I-200-11299-367789,CERTIFIED-WITHDRAWN,H-1B,"MOTOROLA SOLUTIONS, INC.",SCHAUMBURG,IL,11-3061,PURCHASING MANAGERS,MANAGER PROCUREMENT,Y,106572.0,Year,0,1,2015,Management Occupations
402,402,402,I-200-11299-416235,CERTIFIED-WITHDRAWN,H-1B,PERRIGO RESEARCH AND DEVELOPMENT,ALLEGAN,MI,19-1021,BIOCHEMISTS AND BIOPHYSICISTS,REGULATORY AFFAIRS PROJECT MANAGER,Y,54184.0,Year,0,1,2015,"Life, Physical, and Social Science Occupations"
403,403,403,I-200-11299-548754,CERTIFIED-WITHDRAWN,H-1B,CORNING INCORPORATED,CORNING,NY,13-1161,MARKET RESEARCH ANALYSTS AND MARKETING,SENIOR STRATEGY ANALYST,Y,77771.0,Year,0,1,2015,Business and Financial Operations Occupations
404,404,404,I-200-11299-690926,CERTIFIED-WITHDRAWN,H-1B,JPMORGAN CHASE &AMP; CO.,CHICAGO,IL,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",AMS APPLICATIONS/SERVICES INFRASTRUCTURE DEVELOPER,Y,89378.0,Year,0,1,2015,Computer and Mathematical Occupations
405,405,405,I-200-11299-789839,CERTIFIED-WITHDRAWN,H-1B,"NOMURA SECURITIES INTERNATIONAL, INC.",NEW YORK,NY,13-2051,FINANCIAL ANALYSTS,ANALYST RESEARCH,Y,62566.0,Year,0,1,2015,Business and Financial Operations Occupations
406,406,406,I-200-11299-976239,WITHDRAWN,H-1B,"DIESTE, INC.",DALLAS,TX,27-1011,ART DIRECTORS,SENIOR ART DIRECTOR,Y,68453.0,Year,0,1,2015,"Arts, Design, Entertainment, Sports, and Media Occupations"
407,407,407,I-200-11300-190042,CERTIFIED-WITHDRAWN,H-1B,"MARLABS, INC",PISCATAWAY,NJ,15-1121,COMPUTER SYSTEMS ANALYSTS,BUSINESS ANALYST,Y,74422.0,Year,0,1,2015,Computer and Mathematical Occupations
408,408,408,I-200-11300-222350,CERTIFIED-WITHDRAWN,H-1B,"ECOM ATLANTIC, INC.",DALLAS,TX,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",SYSTEM ARCHITECT,Y,108722.0,Year,0,1,2015,Computer and Mathematical Occupations
409,409,409,I-200-11300-403742,CERTIFIED-WITHDRAWN,H-1B,UNIVERSITY OF MICHIGAN,ANN ARBOR,MI,17-2141,BIOCHEMISTS AND BIOPHYSICISTS,POSTDOCTORAL RESEARCH FELLOW,Y,38293.0,Year,0,1,2015,Architecture and Engineering Occupations
410,410,410,I-200-11301-047616,CERTIFIED-WITHDRAWN,H-1B,"TIDALTV, INC.",BALTIMORE,MD,15-1111,COMPUTER AND INFORMATION RESEARCH SCIENTISTS,ASSOCIATE SCIENTIST,Y,85862.0,Year,0,1,2015,Computer and Mathematical Occupations
