,Unnamed: 0,Unnamed: 0.1,CASE_NUMBER,CASE_STATUS,VISA_CLASS,EMPLOYER_NAME,EMPLOYER_CITY,EMPLOYER_STATE,SOC_CODE,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,PW_UNIT_OF_PAY,STATUS_APPROVE,RELOCATE,year,descrpt
564,565,565,I-200-16026-642704,CERTIFIED,H-1B,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,SENIOR OPERATIONS AND LOGISTICS MANAGER,Y,69514.0,Year,1,0,2016,Management Occupations
565,566,566,I-200-16027-161658,CERTIFIED,H-1B,YUMA REGIONAL MEDICAL CENTER,YUMA,AZ,11-1021,GENERAL AND OPERATIONS MANAGERS,GENERAL AND OPERATIONS MANAGER,Y,66768.0,Year,1,1,2016,Management Occupations
566,567,567,I-200-16028-159962,CERTIFIED,H-1B,"SSI SERVICES, INC",GARNER,NC,11-1021,GENERAL AND OPERATIONS MANAGERS,BUSINESS DEVELOPMENT DIRECTOR,Y,167898.0,Year,1,1,2016,Management Occupations
567,568,568,I-200-16028-409307,CERTIFIED,H-1B,UST GLOBAL INC,ALISO VIEJO,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,SENIOR MANAGER OPERATIONS,Y,95098.0,Year,1,1,2016,Management Occupations
568,569,569,I-200-16028-500308,CERTIFIED,H-1B,MELTING POT HOSPITALITY CORP,BEACON,NY,11-1021,GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER,Y,55640.0,Year,1,1,2016,Management Occupations
569,570,570,I-200-16028-515224,CERTIFIED,H-1B,VENTUREWELL,HADLEY,MA,11-1021,GENERAL AND OPERATIONS MANAGERS,"PROGRAM OFFICER, GLOBAL INNOVATION IN SCIENCE AND TECHNOLOGY",Y,55806.0,Year,1,1,2016,Management Occupations
570,571,571,I-200-16028-837951,CERTIFIED,H-1B,"1 HOTEL SOUTH BEACH, INC.",MIAMI BEACH,FL,11-1021,GENERAL AND OPERATIONS MANAGERS,RESIDENCE OPERATIONS MANAGER,Y,69514.0,Year,1,1,2016,Management Occupations
571,572,572,I-200-16029-075542,CERTIFIED,H-1B,"THE CLARO GROUP, LLC",CHICAGO,IL,11-1021,GENERAL AND OPERATIONS MANAGERS,SR. CONSULTING PRACTICE MANAGER,Y,110490.0,Year,1,1,2016,Management Occupations
572,573,573,I-200-16029-110452,CERTIFIED,H-1B,"ANSWERS IN GENESIS, INC.",HEBRON,KY,11-1021,GENERAL AND OPERATIONS MANAGERS,EXECUTIVE DIRECTOR OF OPERATIONS,Y,80579.0,Year,1,0,2016,Management Occupations
573,574,574,I-200-16029-203591,CERTIFIED,H-1B,EVIDATION HEALTH INC.,MENLO PARK,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,VP BUSINESS DEVELOPMENT,Y,15467.0,Year,1,1,2016,Management Occupations
574,575,575,I-200-16029-206848,CERTIFIED,H-1B,"JAMSAN HOTEL MANAGEMENT, INC.",LEXINGTON,MA,11-1021,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,70117.0,Year,1,0,2016,Management Occupations
575,576,576,I-200-16029-437228,WITHDRAWN,H-1B,TRAVEL CHOICE INC,SLIDELL,LA,11-1021,GENERAL AND OPERATIONS MANAGERS,GENERAL AND OPERATIONS MANAGER,Y,51355.0,Year,0,1,2016,Management Occupations
576,577,577,I-200-16029-460206,CERTIFIED,H-1B,AXWAY INC.,PHOENIX,AZ,11-1021,GENERAL AND OPERATIONS MANAGERS,"DIRECTOR, SUPPLY CHAIN",Y,109221.0,Year,1,1,2016,Management Occupations
577,578,578,I-200-16029-768939,CERTIFIED,H-1B,AMGEN INC.,THOUSAND OAKS,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,STRATEGY SR. MANAGER,Y,121514.0,Year,1,1,2016,Management Occupations
578,579,579,I-200-16032-091830,CERTIFIED,H-1B,"WAL-MART ASSOCIATES, INC.",BENTONVILLE,AR,11-1021,GENERAL AND OPERATIONS MANAGERS,MANAGER AUDIT SERVICES INFORMATION TECHNOLOGY,Y,41413.0,Year,1,1,2016,Management Occupations
579,580,580,I-200-16032-713738,CERTIFIED,H-1B,LEVI STRAUSS & CO.,SAN FRANCISCO,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,PLANNING MANAGER,Y,109595.0,Year,1,1,2016,Management Occupations
580,581,581,I-200-16032-837642,CERTIFIED,H-1B,"THE MASCHHOFFS, LLC",CARLYLE,IL,11-1021,GENERAL AND OPERATIONS MANAGERS,"GENERAL MANAGER, PRODUCTION OPERATIONS",Y,123490.0,Year,1,0,2016,Management Occupations
581,582,582,I-200-16033-208483,DENIED,H-1B,VALSFER INC.,SAN FRANCISCO,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,CEO,Y,109595.0,Year,0,1,2016,Management Occupations
582,583,583,I-200-16033-210319,WITHDRAWN,H-1B,KNORR-BREMSE POWERTECH CORP. USA,MT. OLIVE,NJ,11-1021,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,101067.0,Year,0,1,2016,Management Occupations
583,584,584,I-200-16033-556991,CERTIFIED-WITHDRAWN,H-1B,"GRASSLANDS CONSULTANTS, LLC",MONETT,MO,11-1021,GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER,Y,80454.0,Year,0,1,2016,Management Occupations
584,585,585,I-200-16033-988949,CERTIFIED,H-1B,EURO CAPITAL PROPERTIES LLC,TOWSON,MD,11-1021,GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF OFFICE OPERATIONS,Y,77626.0,Year,1,0,2016,Management Occupations
585,586,586,I-200-16034-094668,CERTIFIED,H-1B,"PLATINUM ENERGY SOLUTIONS, LLC",NORCROSS,GA,11-1021,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,54059.0,Year,1,1,2016,Management Occupations
586,587,587,I-200-16034-289557,CERTIFIED,H-1B,"KENNECOTT UTAH COPPER, LLC",SOUTH JORDAN,UT,11-1021,GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER - ENGINEERING AND PROJECTS,Y,124322.0,Year,1,1,2016,Management Occupations
587,588,588,I-200-16034-733436,CERTIFIED,H-1B,TRAVEL CHOICE INC,SLIDELL,LA,11-1021,GENERAL AND OPERATIONS MANAGERS,GENERAL AND OPERATIONS MANAGER,Y,51355.0,Year,1,1,2016,Management Occupations
588,589,589,I-200-16035-171007,CERTIFIED,H-1B,"NEW RELIC, INC.",SAN FRANCISCO,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,"SENIOR MANAGER, BUSINESS OPERATIONS",Y,109596.0,Year,1,1,2016,Management Occupations
589,590,590,I-200-16035-258817,CERTIFIED-WITHDRAWN,H-1B,AALIA HOSPITALITY CORP.,SUFFOLK,VA,11-1021,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,57803.0,Year,0,1,2016,Management Occupations
590,591,591,I-200-16035-453785,CERTIFIED,H-1B,ADOBE SYSTEMS INCORPORATED,SAN JOSE,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,PRODUCT MARKETING MANAGER,Y,109595.0,Year,1,0,2016,Management Occupations
591,592,592,I-200-16035-576793,CERTIFIED,H-1B,MEMORIAL RESOURCE DEVELOPMENT CORP,HOUSTON,TX,11-1021,GENERAL AND OPERATIONS MANAGERS,"MANAGER, STRATEGIC PLANNING",Y,138400.0,Year,1,1,2016,Management Occupations
592,593,593,I-200-16035-841502,CERTIFIED,H-1B,"LOOKOUT, INC.",SAN FRANCISCO,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,PARTNER PRODUCT MANAGER,Y,109595.0,Year,1,1,2016,Management Occupations
593,594,594,I-200-16035-898875,CERTIFIED,H-1B,ADOBE SYSTEMS INCORPORATED,SAN JOSE,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,PRODUCT MARKETING MANAGER,Y,109595.0,Year,1,0,2016,Management Occupations
594,595,595,I-200-16036-129629,CERTIFIED,H-1B,"A.B. DATA, LTD",MILWAUKEE,WI,11-1021,GENERAL AND OPERATIONS MANAGERS,"VICE PRESIDENT, CLASS ACTION OPERATIONS",Y,85426.0,Year,1,1,2016,Management Occupations
595,596,596,I-200-16036-212560,CERTIFIED,H-1B,APTTUS CORPORATION,SAN MATEO,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,TECHNICAL MANAGER,Y,76000.0,Year,1,1,2016,Management Occupations
596,597,597,I-200-16036-252088,CERTIFIED,H-1B,BBS USA LLC,FT. LAUDERDALE,FL,11-1021,GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF OPERATIONS,Y,166941.0,Year,1,1,2016,Management Occupations
597,598,598,I-200-16036-462174,CERTIFIED,H-1B,SHAH DISTRIBUTORS INC.,COMMERCE,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF OPERATIONS,Y,92352.0,Year,1,1,2016,Management Occupations
598,599,599,I-200-16036-539738,CERTIFIED,H-1B,GRAND CANYON UNIVERSITY,PHOENIX,AZ,11-1021,GENERAL AND OPERATIONS MANAGERS,ASSOCIATE DIRECTOR OF BASKETBALL OPERATIONS,Y,47882.0,Year,1,1,2016,Management Occupations
599,600,600,I-200-16036-636200,CERTIFIED,H-1B,"A.B. DATA, LTD",MILWAUKEE,WI,11-1021,GENERAL AND OPERATIONS MANAGERS,"VICE PRESIDENT, CLASS ACTION OPERATIONS",Y,119267.0,Year,1,1,2016,Management Occupations
600,601,601,I-200-16036-933683,CERTIFIED,H-1B,"WAL-MART ASSOCIATES, INC.",BENTONVILLE,AR,11-1021,GENERAL AND OPERATIONS MANAGERS,"MANAGER, OPERATIONS",Y,109595.0,Year,1,0,2016,Management Occupations
601,602,602,I-200-16036-975138,CERTIFIED,H-1B,"AVIATION DYNAMIX, LLC",WICHITA,KS,11-1021,GENERAL AND OPERATIONS MANAGERS,MAINTENANCE OPERATIONS MANAGER,Y,59675.0,Year,1,1,2016,Management Occupations
602,603,603,I-200-16037-191787,CERTIFIED-WITHDRAWN,H-1B,DAVITA INC.,CHARLOTTE,NC,11-1021,GENERAL AND OPERATIONS MANAGERS,SR MANAGER CUSTOMER EXPERIENCE,Y,100214.0,Year,0,0,2016,Management Occupations
603,604,604,I-200-16037-611252,CERTIFIED,H-1B,KRAFT HEINZ FOODS COMPANY,PITTSBURGH,PA,11-1021,GENERAL AND OPERATIONS MANAGERS,VICE PRESIDENT AND GENERAL MANAGER EXPORT,Y,141565.0,Year,1,0,2016,Management Occupations
604,605,605,I-200-16040-047752,CERTIFIED,H-1B,"NEUROPAINCARE, P.C.",FRESH MEADOWS,NY,11-1021,GENERAL AND OPERATIONS MANAGERS,MEDICAL PRACTICE SERVICES MANAGER,Y,74402.0,Year,1,1,2016,Management Occupations
605,606,606,I-200-16040-599398,CERTIFIED,H-1B,"MARSH USA, INC.",HOBOKEN,NJ,11-1021,GENERAL AND OPERATIONS MANAGERS,REGIONAL AFFINITY LEADER,Y,168542.0,Year,1,0,2016,Management Occupations
606,607,607,I-200-16040-887007,CERTIFIED,H-1B,SCREEN ACTORS GUILD-AMERICAN FEDERATION OF TELEVISION AND RADIO ARTIST,LOS ANGELES,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,"EXECUTIVE DIRECTOR, CONTRACTS ADMINISTRATION AND ENFORCEMENT",Y,163010.0,Year,1,1,2016,Management Occupations
607,608,608,I-200-16041-268170,CERTIFIED,H-1B,"ANSWERS IN GENESIS, INC.",HEBRON,KY,11-1021,GENERAL AND OPERATIONS MANAGERS,CHIEF OPERATING OFFICER,Y,80579.0,Year,1,0,2016,Management Occupations
608,609,609,I-200-16041-380474,CERTIFIED,H-1B,"WAL-MART ASSOCIATES, INC.",BENTONVILLE,AR,11-1021,GENERAL AND OPERATIONS MANAGERS,PROJECT MANAGER III,Y,41413.0,Year,1,1,2016,Management Occupations
609,610,610,I-200-16041-453864,CERTIFIED,H-1B,VINOUS MEDIA LLC,NEW YORK,NY,11-1021,GENERAL AND OPERATIONS MANAGERS,EXECUTIVE VICE PRESIDENT,Y,117437.0,Year,1,1,2016,Management Occupations
610,611,611,I-200-16041-554967,CERTIFIED,H-1B,"WAL-MART ASSOCIATES, INC.",BENTONVILLE,AR,11-1021,GENERAL AND OPERATIONS MANAGERS,PROJECT MANAGER III,Y,41413.0,Year,1,1,2016,Management Occupations
611,612,612,I-200-16041-624416,CERTIFIED,H-1B,PATRICIAS FLOORING INC,ASTORIA,NY,11-1021,GENERAL AND OPERATIONS MANAGERS,GENERAL AND OPERATIONS MANAGER,Y,74402.0,Year,1,1,2016,Management Occupations
612,613,613,I-200-16041-796603,CERTIFIED,H-1B,"NICE SYSTEMS, INC.",PARAMUS,NJ,11-1021,GENERAL AND OPERATIONS MANAGERS,"GENERAL MANAGER, ENTERPRISE WORKFORCE OPTIMIZATION LOB",Y,203486.0,Year,1,1,2016,Management Occupations
613,614,614,I-200-16041-808021,CERTIFIED,H-1B,ANNA HU LLC,NEW YORK,NY,11-1021,GENERAL AND OPERATIONS MANAGERS,BUSINESS OPERATIONS MANAGER,Y,74402.0,Year,1,1,2016,Management Occupations
614,615,615,I-200-16042-120881,CERTIFIED,H-1B,"GARTNER, INC.",STAMFORD,CT,11-1021,GENERAL AND OPERATIONS MANAGERS,CORP DEVELOPMENT MANAGER,Y,121160.0,Year,1,1,2016,Management Occupations
615,616,616,I-200-16042-243003,CERTIFIED,H-1B,WESTFIELD LLC,CENTURY CITY,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,EXECUTIVE VICE PRESIDENT OF DEVELOPMENT,Y,163010.0,Year,1,1,2016,Management Occupations
616,617,617,I-200-16042-419953,WITHDRAWN,H-1B,TORM USA LLC,HOUSTON,TX,11-1021,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,101192.0,Year,0,1,2016,Management Occupations
617,618,618,I-200-16042-500496,CERTIFIED,H-1B,"SIRI GRANITE, INC.",HOUSTON,TX,11-1021,GENERAL AND OPERATIONS MANAGERS,GENERAL AND OPERATION MANAGER,Y,64002.0,Year,1,1,2016,Management Occupations
618,619,619,I-200-16042-527888,CERTIFIED,H-1B,"BIOM&?RIEUX, INC.",DURHAM,NC,11-1021,GENERAL AND OPERATIONS MANAGERS,"VICE PRESIDENT, BUSIENSS DEVELOPMENT & STRATEGIC ALLIANCE",Y,182291.0,Year,1,0,2016,Management Occupations
619,620,620,I-200-16042-662181,CERTIFIED,H-1B,20 BMA 38 CORP,NEW YORK,NY,11-1021,GENERAL AND OPERATIONS MANAGERS,GROUP GENERAL MANAGER,Y,74402.0,Year,1,1,2016,Management Occupations
620,621,621,I-200-16042-736600,CERTIFIED,H-1B,"PRESCIENT HEALTHCARE GROUP, INC.",SUMMIT,NJ,11-1021,GENERAL AND OPERATIONS MANAGERS,MANAGING PRINCIPAL,Y,105467.0,Year,1,0,2016,Management Occupations
621,622,622,I-200-16042-798872,CERTIFIED,H-1B,DUAL PLANE LLC,INDEPENDENCE,MO,11-1021,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,50482.0,Year,1,0,2016,Management Occupations
622,623,623,I-200-16042-846896,CERTIFIED,H-1B,"DAVITA, INC.",CHARLOTTE,NC,11-1021,GENERAL AND OPERATIONS MANAGERS,REDWOODS RESIDENT,Y,97448.0,Year,1,0,2016,Management Occupations
623,624,624,I-200-16042-943854,CERTIFIED,H-1B,"TURF INDUSTRY, INC.",DOWNERS GROVE,IL,11-1021,GENERAL AND OPERATIONS MANAGERS,REGIONAL MANAGER,Y,55702.0,Year,1,0,2016,Management Occupations
624,625,625,I-200-16043-199305,CERTIFIED,H-1B,JUDGE TECHNICAL SERVICES INC,WEST CONSHOHOCKEN,PA,11-1021,GENERAL AND OPERATIONS MANAGERS,SENIOR VICE PRESIDENT GLOBAL DELIVERY,Y,174429.0,Year,1,1,2016,Management Occupations
625,626,626,I-200-16043-222013,CERTIFIED,H-1B,"NORDSTROM, INC.",SEATTLE,WA,11-1021,GENERAL AND OPERATIONS MANAGERS,"VICE PRESIDENT, SUPPLY CHAIN AND OPERATIONS",Y,162989.0,Year,1,1,2016,Management Occupations
626,627,627,I-200-16043-430241,CERTIFIED,H-1B,CHINA TV MEDIA GROUP USA,IRWINDALE,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,57034.0,Year,1,1,2016,Management Occupations
627,628,628,I-200-16043-594485,CERTIFIED,H-1B,VALSFER INC.,SAN FRANCISCO,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,CEO,Y,109595.0,Year,1,1,2016,Management Occupations
628,629,629,I-200-16043-635800,CERTIFIED,H-1B,"DURAN ACCOUNTING SOLUTIONS, LLC",MESA,AZ,11-1021,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,47882.0,Year,1,1,2016,Management Occupations
629,630,630,I-200-16043-968521,CERTIFIED,H-1B,PANDA EXPRESS INC.,ROSEMEAD,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,AREA COACH OPERATIONS-IN TRAINING,Y,43202.0,Year,1,0,2016,Management Occupations
630,631,631,I-200-16044-789838,CERTIFIED,H-1B,"TERRATHERM, INC",GARDNER,MA,11-1021,GENERAL AND OPERATIONS MANAGERS,MANAGER OF TECHNOLOGY TEAM,Y,136739.0,Year,1,1,2016,Management Occupations
631,632,632,I-200-16046-225386,CERTIFIED,H-1B,"GIPHX10,LLC",PHOENIX,AZ,11-1021,GENERAL AND OPERATIONS MANAGERS,FRONT OFFICE MANAGER,Y,47882.0,Year,1,1,2016,Management Occupations
632,633,633,I-200-16046-312881,CERTIFIED,H-1B,"PLATINUM ENERGY SOLUTIONS, LLC",NORCROSS,GA,11-1021,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,54059.0,Year,1,1,2016,Management Occupations
633,634,634,I-200-16047-020723,CERTIFIED,H-1B,VEGLAND FARM LLC,SOUTHAMPTON,NJ,11-1021,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,74464.0,Year,1,1,2016,Management Occupations
634,635,635,I-200-16047-337121,CERTIFIED,H-1B,ROTATION DYNAMICS CORPORATION,ROMEOVILLE,IL,11-1021,GENERAL AND OPERATIONS MANAGERS,"VICE PRESIDENT, ROLLER OPERATIONS NORTH AMERICA & UK",Y,141565.0,Year,1,1,2016,Management Occupations
635,636,636,I-200-16047-362316,CERTIFIED,H-1B,"BRIDGEWATER ASSOCIATES, LP",WESTPORT,CT,11-1021,GENERAL AND OPERATIONS MANAGERS,SENIOR PRODUCT MANAGER,Y,212035.0,Year,1,0,2016,Management Occupations
636,637,637,I-200-16047-446608,CERTIFIED,H-1B,"NUOVE SALES, INC.",LOS ANGELES,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGEMENT ASSOCIATE,Y,57034.0,Year,1,1,2016,Management Occupations
637,638,638,I-200-16047-519791,CERTIFIED,H-1B,"DAVITA, INC.",CHARLOTTE,NC,11-1021,GENERAL AND OPERATIONS MANAGERS,REDWOODS RESIDENT,Y,101400.0,Year,1,0,2016,Management Occupations
638,639,639,I-200-16047-728901,CERTIFIED,H-1B,RUKHI CORPORATION,HOUSTON,TX,11-1021,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,64002.0,Year,1,1,2016,Management Occupations
639,640,640,I-200-16047-790848,CERTIFIED,H-1B,"AUTO PARTNERS I, LLC",VERO BEACH,FL,11-1021,GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER,Y,151653.0,Year,1,1,2016,Management Occupations
640,641,641,I-200-16047-980305,CERTIFIED,H-1B,"PHI, INC.",LAFAYETTE,LA,11-1021,GENERAL AND OPERATIONS MANAGERS,"MANAGER, GLOBAL STANDARDS",Y,119642.0,Year,1,1,2016,Management Occupations
641,642,642,I-200-16048-245161,CERTIFIED,H-1B,"WORLD JEWISH CONGRESS, LLC",NEW YORK,NY,11-1021,GENERAL AND OPERATIONS MANAGERS,CHIEF EXECUTIVE OFFICER AND EXECUTIVE VICE PRESIDENT,Y,203486.0,Year,1,1,2016,Management Occupations
642,643,643,I-200-16048-347648,CERTIFIED,H-1B,GLOBAL FUND FOR CHILDREN,WASHINGTON,DC,11-1021,GENERAL AND OPERATIONS MANAGERS,VICE PRESIDENT FINANCE & OPERATIONS,Y,145538.0,Year,1,1,2016,Management Occupations
643,644,644,I-200-16048-581458,CERTIFIED-WITHDRAWN,H-1B,COMPASS GROUP USA INC.,CHARLOTTE,NC,11-1021,GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF DINING SERVICES,Y,51480.0,Year,0,0,2016,Management Occupations
644,645,645,I-200-16048-801342,CERTIFIED,H-1B,STERKLY SERVICES LLC,CARLSBAD,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,SENIOR VICE PRESIDENT OF OPERATIONS,Y,122034.0,Year,1,1,2016,Management Occupations
645,646,646,I-200-16048-840458,CERTIFIED,H-1B,"CPR&R, LLC",PLANO,TX,11-1021,GENERAL AND OPERATIONS MANAGERS,STRATEGY & OPERATIONS MANAGER,Y,62629.0,Year,1,1,2016,Management Occupations
646,647,647,I-200-16048-899728,CERTIFIED,H-1B,"INFINITY ANCILLARY HEALTH GROUP, LLC",DALLAS,TX,11-1021,GENERAL AND OPERATIONS MANAGERS,STRATEGY & OPERATIONS MANAGER,Y,62629.0,Year,1,1,2016,Management Occupations
647,648,648,I-200-16048-995149,DENIED,H-1B,"WORLD JEWISH CONGRESS, LLC",NEW YORK,NY,11-1021,GENERAL AND OPERATIONS MANAGERS,EXECUTIVE DIRECTOR OF PROGRAMS,Y,203486.0,Year,0,1,2016,Management Occupations
648,649,649,I-200-16049-075017,CERTIFIED,H-1B,"NATIONWIDE TRANSPORTATION GROUP, INC",MIAMI,FL,11-1021,GENERAL AND OPERATIONS MANAGERS,PROJECT MANAGER,Y,69514.0,Year,1,1,2016,Management Occupations
649,650,650,I-200-16049-116695,DENIED,H-1B,ENDO PHARMACEUTICALS INC.,MALVERN,PA,11-1021,GENERAL AND OPERATIONS MANAGERS,PRESIDENT INTERNATIONAL AND EVP OF BUSINESS DEVELOPMENT,Y,174429.0,Year,0,1,2016,Management Occupations
650,651,651,I-200-16049-169967,CERTIFIED,H-1B,"COMMUNITY SERVICES ASSOCIATES, INC",HILTON HEAD ISLAND,SC,11-1021,GENERAL AND OPERATIONS MANAGERS,SECURITY OPERATIONS MANAGER,Y,37294.0,Year,1,1,2016,Management Occupations
651,652,652,I-200-16049-218835,CERTIFIED,H-1B,RKRG CORP.,BOSTON,MA,11-1021,GENERAL AND OPERATIONS MANAGERS,GENERAL MANAGER,Y,70117.0,Year,1,1,2016,Management Occupations
652,653,653,I-200-16049-472545,CERTIFIED,H-1B,"FLEXPORT, INC.",SAN FRANCISCO,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,CHIEF OPERATING OFFICER,Y,150467.0,Year,1,1,2016,Management Occupations
653,654,654,I-200-16049-494490,CERTIFIED,H-1B,EMH INC,VALLEY CITY,OH,11-1021,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,110594.0,Year,1,1,2016,Management Occupations
654,655,655,I-200-16049-757601,CERTIFIED,H-1B,"EVERGREEN PEST CONTROL, LLC",GLENDALE,AZ,11-1021,GENERAL AND OPERATIONS MANAGERS,CHIEF OPERATING OFFICER,Y,78541.0,Year,1,1,2016,Management Occupations
655,656,656,I-200-16049-845266,CERTIFIED,H-1B,"AI CONCEPTS, INC.",WOODLAND HILLS,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,SENIOR PROJECT MANAGER,Y,57034.0,Year,1,1,2016,Management Occupations
656,657,657,I-200-16049-884295,CERTIFIED,H-1B,"HSBC BANK USA, N.A.",BUFFALO,NY,11-1021,GENERAL AND OPERATIONS MANAGERS,BUSINESS MANAGER,Y,117437.0,Year,1,0,2016,Management Occupations
657,658,658,I-200-16050-005261,CERTIFIED,H-1B,"SIMON PROPERTY GROUP ADMINISTRATIVE SERVICES PARTNERSHIP, L.P.",INDIANAPOLIS,IN,11-1021,GENERAL AND OPERATIONS MANAGERS,"SENIOR DIRECTOR, SUSTAINABILITY",Y,117437.0,Year,1,0,2016,Management Occupations
658,659,659,I-200-16050-371319,CERTIFIED,H-1B,"STRONG ARM TECHNOLOGIES, INC.",ROCHESTER,NY,11-1021,GENERAL AND OPERATIONS MANAGERS,CLIENT ANALYSTS AND STRATEGY MANAGER,Y,74402.0,Year,1,0,2016,Management Occupations
659,660,660,I-200-16050-570525,CERTIFIED,H-1B,"S&D COFFEE, INC.",CONCORD,NC,11-1021,GENERAL AND OPERATIONS MANAGERS,DIRECTOR OF CORPORATE SOCIAL RESPONSIBILITY & SUSTAINABILITY,Y,64792.0,Year,1,1,2016,Management Occupations
660,661,661,I-200-16050-688947,CERTIFIED,H-1B,"SCHNEIDER ELECTRIC USA, INC.",ANDOVER,MA,11-1021,GENERAL AND OPERATIONS MANAGERS,STRATEGIC ACCOUNT EXECUTIVE,Y,164528.0,Year,1,0,2016,Management Occupations
661,662,662,I-200-16050-896789,CERTIFIED,H-1B,"SNAPCHAT, INC.",VENICE,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,"DIRECTOR, CUSTOMER OPERATIONS",Y,163010.0,Year,1,1,2016,Management Occupations
662,663,663,I-200-16050-900327,CERTIFIED,H-1B,"TURLOCK RV CENTER, INC.",TURLOCK,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,MANAGING DIRECTOR,Y,131019.0,Year,1,1,2016,Management Occupations
663,664,664,I-200-16051-901548,DENIED,H-1B,FOUR FIVE EIGHT LLC,WASHINGTON,DC,11-1021,GENERAL AND OPERATIONS MANAGERS,GENERAL AND OPERATIONS MANAGER,Y,780000.0,Year,0,1,2016,Management Occupations
664,665,665,I-200-16052-768128,CERTIFIED,H-1B,PROXIMA DISPLAYS INC.,CARSON,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,VICE PRESIDENT / GENERAL MANAGER,Y,92352.0,Year,1,1,2016,Management Occupations
665,666,666,I-200-16053-140586,CERTIFIED,H-1B,SMITHSONIAN INSTITUTION,WASHINGTON,DC,11-1021,GENERAL AND OPERATIONS MANAGERS,"DIRECTOR, SMITHSONIAN FOLKWAYS RECORDINGS",Y,145538.0,Year,1,1,2016,Management Occupations
666,667,667,I-200-16053-259964,CERTIFIED,H-1B,"FISERV AUTOMOTIVE SOLUTIONS, INC.",BROOKFIELD,WI,11-1021,GENERAL AND OPERATIONS MANAGERS,"PRESIDENT, LENDING SOLUTIONS",Y,174429.0,Year,1,0,2016,Management Occupations
667,668,668,I-200-16053-316664,CERTIFIED,H-1B,"VISVA, INC.",CUPERTINO,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,CEO,Y,71282.0,Year,1,1,2016,Management Occupations
668,669,669,I-200-16053-348060,CERTIFIED,H-1B,"LCC INTERNATIONAL, INC.",MCLEAN,VA,11-1021,GENERAL AND OPERATIONS MANAGERS,"MANAGER, BUSINESS OPERATIONS",Y,111571.0,Year,1,1,2016,Management Occupations
669,670,670,I-200-16053-511000,CERTIFIED,H-1B,"INTERNATIONAL TRADEMARK ASSOCIATION, INC.",NEW YORK,NY,11-1021,GENERAL AND OPERATIONS MANAGERS,CHIEF EXECUTIVE OFFICER,Y,203486.0,Year,1,1,2016,Management Occupations
670,671,671,I-200-16053-535687,CERTIFIED,H-1B,"AFFECTLAYER, INC.",SAN FRANCISCO,CA,11-1021,GENERAL AND OPERATIONS MANAGERS,CHIEF EXECUTIVE OFFICER,Y,191360.0,Year,1,1,2016,Management Occupations
