,Unnamed: 0,Unnamed: 0.1,CASE_NUMBER,CASE_STATUS,VISA_CLASS,EMPLOYER_NAME,EMPLOYER_CITY,EMPLOYER_STATE,SOC_CODE,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,PW_UNIT_OF_PAY,STATUS_APPROVE,RELOCATE,year,descrpt
362,368,368,I-200-10028-388139,CERTIFIED,H-1B,AMAZON CORPORATE LLC,SEATTLE,WA,15-1031,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",SOFTWARE DEVELOPMENT ENGINEER II,Y,105000.0,Year,1,1,2011,Computer and Mathematical Occupations
363,369,369,I-200-10028-659771,CERTIFIED,H-1B,"ANU SOFTWARE CONSULTANTS, INC.",ANN ARBOR,MI,15-1121,COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ANALYST,Y,80000.0,Year,1,0,2011,Computer and Mathematical Occupations
364,370,370,I-200-10028-479700,CERTIFIED-WITHDRAWN,H-1B,THE UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTE,DALLAS,TX,15-1031,"LIFE, PHYSICAL, AND SOCIAL SCIENCE TECHNICIANS, AL",SENIRO RESEARCH ASSOCIATE,Y,47940.0,Year,0,1,2011,Computer and Mathematical Occupations
365,371,371,I-200-10028-278607,CERTIFIED,H-1B,"ASCENTT BUSINESS SYSTEMS, INC.",FREMONT,CA,15-1031,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",SENIOR SOFTWARE CONSULTANT,Y,100000.0,Year,1,0,2011,Computer and Mathematical Occupations
366,372,372,I-200-09338-743364,CERTIFIED,H-1B,LAFAYETTE COLLEGE,EASTON,PA,15-1031,"FOREIGN LANGUAGE AND LITERATURE TEACHERS, POSTSECO",ASSISTANT PROFESSOR,Y,58527.0,Year,1,1,2011,Computer and Mathematical Occupations
367,373,373,I-200-09341-521103,CERTIFIED,H-1B,MALVI SYSTEMS LLC,PRINCETON JUNCTION,NJ,15-1031,COMPUTER PROGRAMMERS,PROGRAMMER,Y,65000.0,Year,1,0,2011,Computer and Mathematical Occupations
368,374,374,I-200-09341-890905,CERTIFIED,H-1B,DIGITAS LLC,BOSTON,MA,15-1031,"COMPUTER SOFTWARE ENGINEERS, SYSTEMS SOFTWARE",PRINCIPAL SOFTWARE ENGINEER,Y,101213.0,Year,1,1,2011,Computer and Mathematical Occupations
369,375,375,I-200-09341-912855,CERTIFIED,H-1B,PROSPEROWARE LLC,BALA CYNWYD,PA,15-1133,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",SENIOR SOFTWARE ENGINEER,Y,95000.0,Year,1,0,2011,Computer and Mathematical Occupations
370,376,376,I-200-09342-235537,WITHDRAWN,H-1B,ISTREAM SOLUTIONS INC.,HERNDON,VA,15-1031,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,Y,70000.0,Year,0,0,2011,Computer and Mathematical Occupations
371,377,377,I-200-09342-143919,CERTIFIED,H-1B,"IDHASOFT, INC.",ATLANTA,GA,15-1031,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,Y,60000.0,Year,1,0,2011,Computer and Mathematical Occupations
372,378,378,I-200-09343-172198,CERTIFIED,H-1B,"RAMS OF VIRGINIA, INC.",RICHMOND,VA,15-1031,GENERAL AND OPERATIONS MANAGERS,OPERATIONS MANAGER,Y,54662.0,Year,1,1,2011,Computer and Mathematical Occupations
373,379,379,I-200-09343-450253,WITHDRAWN,H-1B,"NYSE MARKET, INC.",NEW YORK,NY,13-1161,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MANAGER,Y,118450.0,Year,0,1,2011,Business and Financial Operations Occupations
374,380,380,I-200-09343-667017,CERTIFIED,H-1B,"JOHNSON CONTROLS, INC.",MILWAUKEE,WI,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",SIEBEL CONFIGURATOR,Y,67850.0,Year,1,1,2011,Computer and Mathematical Occupations
375,381,381,I-200-09343-714104,CERTIFIED,H-1B,ARTIO GLOBAL MANAGEMENT LLC,NEW YORK,NY,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",SENIOR DEVELOPER,Y,104900.0,Year,1,1,2011,Computer and Mathematical Occupations
376,382,382,I-200-09343-231061,CERTIFIED,H-1B,"PERFICIENT, INC.",CREVE COEUR,MO,15-1031,COMPUTER SYSTEMS ANALYSTS,TECHNICAL ARCHITECT,Y,76274.0,Year,1,0,2011,Computer and Mathematical Occupations
377,383,383,I-200-09343-618065,CERTIFIED,H-1B,EFRONT FINANCIAL SOLUTIONS INC.,NEW YORK,NY,15-1031,"COMPUTER SOFTWARE ENGINEERS, SYSTEMS SOFTWARE",POST DEPLOYMENT SERVICES CONSULTANT,Y,85000.0,Year,1,1,2011,Computer and Mathematical Occupations
378,384,384,I-200-09344-294314,DENIED,H-1B,"DR. G. VARKEY DMD & ASSOCIATES, P.C",MIDLOTHIAN,VA,15-1031,"DENTISTS, GENERAL",DENTIST,Y,150000.0,Year,0,1,2011,Computer and Mathematical Occupations
379,385,385,I-200-10021-069279,CERTIFIED,H-1B,"KYOCERA INTERNATIONAL, INC.",SAN DIEGO,CA,15-1031,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER/ANALYST I,Y,70000.0,Year,1,1,2011,Computer and Mathematical Occupations
380,386,386,I-200-10021-778451,CERTIFIED,H-1B,"MCAFEE, INC.",ST. PAUL,MN,15-1031,"COMPUTER SOFTWARE ENGINEERS, SYSTEMS SOFTWARE",SOLUTIONS ARCHITECT (SOFTWARE ENGINEER),Y,105123.0,Year,1,0,2011,Computer and Mathematical Occupations
381,387,387,I-200-10022-159869,CERTIFIED-WITHDRAWN,H-1B,ASCENT TECHNOLOGIES INC,NEWARK,DE,15-1031,COMPUTER PROGRAMMERS,COMPUTER PROGRAMMER,Y,52000.0,Year,0,1,2011,Computer and Mathematical Occupations
382,388,388,I-200-10083-669882,CERTIFIED-WITHDRAWN,H-1B,"CODESOFT INTERNATIONAL, INC.",ATLANTA,GA,15-1031,COMPUTER PROGRAMMERS,SOFTWARE PROGRAMMER,Y,51000.0,Year,0,1,2011,Computer and Mathematical Occupations
383,389,389,I-200-10083-354343,CERTIFIED,H-1B,"FIRST SOLAR, INC.",TEMPE,AZ,15-1031,INDUSTRIAL ENGINEERS,QUALITY ENGINEER - EPC,Y,92976.0,Year,1,0,2011,Computer and Mathematical Occupations
384,390,390,I-200-10083-959477,CERTIFIED,H-1B,MICROSOFT CORPORATION,REDMOND,WA,15-1031,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",SOFTWARE DEVELOPMENT ENGINEER,Y,76000.0,Year,1,1,2011,Computer and Mathematical Occupations
385,391,391,I-200-10083-812217,CERTIFIED,H-1B,"COMTEC CONSULTANTS, INC.",KENNER,LA,15-1031,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",SOFTWARE ENGINEER,Y,72000.0,Year,1,1,2011,Computer and Mathematical Occupations
386,392,392,I-200-10083-173999,CERTIFIED,H-1B,"IMPRO INDUSTRIES USA, INC.",DIAMOND BAR,CA,15-1031,MECHANICAL ENGINEERS,TECHNICAL SUPPORT ENGINEER,Y,65000.0,Year,1,0,2011,Computer and Mathematical Occupations
387,393,393,I-200-10083-787119,CERTIFIED,H-1B,POPULAR TECH,IRVINE,CA,15-1031,COMPUTER SYSTEMS ANALYSTS,SR. PROGRAMMER ANALYST,Y,60000.0,Year,1,0,2011,Computer and Mathematical Occupations
388,394,394,I-200-10084-021664,CERTIFIED,H-1B,VIRGINIA RETIREMENT SYSTEMS,RICHMOND,VA,15-1031,DATABASE ADMINISTRATORS,INVESTMENTS QUANTITATIVE ANALYST,Y,55000.0,Year,1,1,2011,Computer and Mathematical Occupations
389,395,395,I-200-10084-127692,CERTIFIED,H-1B,"SPARC TECHNOLOGIES, INC",HERNDON,VA,15-1031,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,Y,95000.0,Year,1,0,2011,Computer and Mathematical Occupations
390,396,396,I-200-10084-679493,CERTIFIED,H-1B,"NEC SPHERE COMMUNICATIONS, INC.",LINCOLNSHIRE,IL,15-1031,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",SENIOR SOFTWARE ENGINEER,Y,81598.0,Year,1,1,2011,Computer and Mathematical Occupations
391,397,397,I-200-10084-980157,CERTIFIED,H-1B,"PACIFIC RESOURCE, INC.",NEW YORK,NY,51-9061,"INSPECTORS, TESTERS, SORTERS, SAMPLERS, AND WEIGHE",PRODUCTION COORDINATOR,Y,32000.0,Year,1,1,2011,Production Occupations
392,398,398,I-200-10084-470526,CERTIFIED,H-1B,"DRAGADOS USA, INC.",NEW YORK,NY,15-1031,CIVIL ENGINEERS,ENGINEERING MANAGER,Y,82394.0,Year,1,0,2011,Computer and Mathematical Occupations
393,399,399,I-200-10084-125828,CERTIFIED,H-1B,NATIONAL INSTRUMENTS CORPORATION,AUSTIN,TX,15-1031,"COMPUTER SOFTWARE ENGINEERS, SYSTEMS SOFTWARE",SOFTWARE ENGINEER,Y,64000.08,Year,1,1,2011,Computer and Mathematical Occupations
394,400,400,I-200-10084-029032,DENIED,H-1B,"HI5 NETWORKS, INC.",SAN FRANCISCO,CA,15-1031,"COMPUTER SOFTWARE ENGINEERS, SYSTEMS SOFTWARE",SOFTWARE ENGINEER (TEST),Y,80000.0,Year,0,1,2011,Computer and Mathematical Occupations
395,401,401,I-200-10084-999665,CERTIFIED,H-1B,"OPENERP, INC.",SAN JOSE,CA,15-1031,ADVERTISING AND PROMOTIONS MANAGERS,CHANNEL ACCOUNT MANAGER,Y,65040.0,Year,1,1,2011,Computer and Mathematical Occupations
396,402,402,I-200-10084-475971,CERTIFIED,H-1B,"NANOH2O, INC.",EL SEGUNDO,CA,15-1031,INDUSTRIAL ENGINEERS,QUALITY ENGINEER,Y,70000.0,Year,1,1,2011,Computer and Mathematical Occupations
397,403,403,I-200-10084-685108,CERTIFIED,H-1B,THE CHILDREN'S HOSPITAL OF PHILADELPHIA,PHILADELPHIA,PA,15-1031,BIOLOGICAL TECHNICIANS,RESEARCH TECHNICIAN II,Y,35726.0,Year,1,1,2011,Computer and Mathematical Occupations
398,404,404,I-200-10085-282935,CERTIFIED,H-1B,COLUMBIA SUSSEX,CRESTVIEW HILLS,KY,15-1031,FOOD SERVICE MANAGERS,FOOD AND BEVERAGE MANAGER,Y,33446.0,Year,1,0,2011,Computer and Mathematical Occupations
399,405,405,I-200-10085-369399,CERTIFIED,H-1B,"ROMAX TECHNOLOGY, INC.",TROY,MI,17-2141,MECHANICAL ENGINEERS,WIND TURBINE ENGINEER,Y,75000.0,Year,1,0,2011,Architecture and Engineering Occupations
400,406,406,I-200-10085-733889,CERTIFIED,H-1B,VALTERA CORPORATION,CHICAGO,IL,19-3022,SURVEY RESEARCHERS,TEAM LEAD - ASIA PACIFIC,Y,63200.0,Year,1,0,2011,"Life, Physical, and Social Science Occupations"
401,407,407,I-200-10085-238426,CERTIFIED,H-1B,OFFICEMAX INCORPORATED,NAPERVILLE,IL,15-1031,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",SOFTWARE ENGINEER,Y,108000.0,Year,1,1,2011,Computer and Mathematical Occupations
402,408,408,I-200-10085-270417,CERTIFIED,H-1B,MALVI SYSTEMS LLC,PRINCETON JUNCTION,NJ,15-1031,COMPUTER PROGRAMMERS,COMPUTER PROGRAMMER,Y,60000.0,Year,1,1,2011,Computer and Mathematical Occupations
403,409,409,I-200-10086-291909,CERTIFIED,H-1B,"DOTCOM TEAM, LLC",BRAINTREE,MA,15-1121,COMPUTER SYSTEMS ANALYSTS,BUSINESS SYSTEMS ANALYST,Y,64000.0,Year,1,1,2011,Computer and Mathematical Occupations
404,410,410,I-200-10088-438332,CERTIFIED,H-1B,VERINON TECHNOLOGY SOLUTIONS LTD.,ARLINGTON HEIGHTS,IL,15-1031,COMPUTER PROGRAMMERS,PROGRAMMER ANALYST,Y,55000.0,Year,1,1,2011,Computer and Mathematical Occupations
405,411,411,I-200-10088-074081,CERTIFIED,H-1B,TRUSTEK INC.,SOUTH PLAINFIELD,NJ,15-1031,COMPUTER PROGRAMMERS,COMPUTER PROGRAMMER,Y,60000.0,Year,1,1,2011,Computer and Mathematical Occupations
406,412,412,I-200-10088-474483,CERTIFIED,H-1B,NATIONAL INSTRUMENTS CORPORATION,AUSTIN,TX,15-1031,COMPUTER HARDWARE ENGINEERS,DIGITAL HARDWARE ENGINEER,Y,62000.0,Year,1,1,2011,Computer and Mathematical Occupations
407,413,413,I-200-09344-789617,CERTIFIED,H-1B,INNOVATIVE INTELLIGENT SOLUTIONS,FREMONT,CA,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",SOFTWARE PROGRAMMER,Y,60000.0,Year,1,0,2011,Computer and Mathematical Occupations
408,414,414,I-200-09344-942436,CERTIFIED,H-1B,"IDHASOFT, INC.",ATLANTA,GA,15-1031,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,Y,60000.0,Year,1,1,2011,Computer and Mathematical Occupations
409,415,415,I-200-09345-520502,CERTIFIED,H-1B,APPLABS TECHNOLOGIES PVT LTD,PHILADELPHIA,PA,15-1031,SOFTWARE QUALITY ASSURANCE ENGINEERS AND TESTERS,PROJECT LEADER/QA ANALYST,Y,75000.0,Year,1,1,2011,Computer and Mathematical Occupations
410,416,416,I-200-09345-106700,CERTIFIED,H-1B,PASADENA INDEPENDENT SCHOOL DISTRICT,PASADENA,TX,15-1031,"ELEMENTARY SCHOOL TEACHERS, EXCEPT SPECIAL EDUCATI",ELEMENTARY SCHOOL TEACHER,Y,45351.0,Year,1,1,2011,Computer and Mathematical Occupations
411,417,417,I-200-09345-634524,CERTIFIED,H-1B,SQA LABS INC,PHOENIX,AZ,15-1031,"COMPUTER SPECIALISTS, ALL OTHER",TEST AUTOMATION ENGINEER,Y,54000.0,Year,1,1,2011,Computer and Mathematical Occupations
412,418,418,I-200-09345-031607,CERTIFIED,H-1B,"WEBSENSE, INC.",SAN DIEGO,CA,15-1031,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",ASSOCIATE SOFTWARE ENGINEER,Y,63000.0,Year,1,1,2011,Computer and Mathematical Occupations
413,419,419,I-200-09345-265988,CERTIFIED,H-1B,CHROMOCELL CORPORATION,NORTH BRUNSWICK,NJ,19-2031,CHEMISTS,FOOD AND FLAVOR CHEMIST,Y,47362.0,Year,1,1,2011,"Life, Physical, and Social Science Occupations"
414,420,420,I-200-09345-412400,CERTIFIED,H-1B,"NYSE TECHNOLOGIES, INC.",NEW YORK,NY,15-1142,NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS*,SENIOR DATA CENTER ENGINEER,Y,75000.0,Year,1,0,2011,Computer and Mathematical Occupations
415,421,421,I-200-09345-615510,CERTIFIED,H-1B,WEATHERFORD INTERNATIONAL INC.,HOUSTON,TX,15-1031,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER/ANALYST,Y,50315.0,Year,1,1,2011,Computer and Mathematical Occupations
416,422,422,I-200-09348-100590,CERTIFIED,H-1B,CONSULTING BAY,MORRISVILLE,NC,15-1031,COMPUTER PROGRAMMERS,COMPUTER PROGRAMMER,Y,48000.0,Year,1,0,2011,Computer and Mathematical Occupations
417,423,423,I-200-09348-895295,CERTIFIED,H-1B,"NLEAGUE SERVICES, INC",ALPHARETTA,GA,15-1031,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,Y,71400.0,Year,1,0,2011,Computer and Mathematical Occupations
418,424,424,I-200-09348-083105,DENIED,H-1B,"TARGET LABS, INC.",VIENNA,VA,15-1031,COMPUTER SYSTEMS ANALYSTS,COMPUTER SYSTEMS ENGINEER,Y,96554.0,Year,0,0,2011,Computer and Mathematical Occupations
419,425,425,I-200-09348-270288,CERTIFIED,H-1B,SCHROEDAHL INTERNATIONAL CORPORATION,HOUSTON,TX,15-1031,SALES MANAGERS,VICE PRESIDENT OF SALES,Y,97218.96,Year,1,1,2011,Computer and Mathematical Occupations
420,426,426,I-200-09349-818189,DENIED,H-1B,"MWD MARKETING, INC.",NAPA,CA,15-1031,PURCHASING MANAGERS,SENIOR GLOBAL WINE BUYER,Y,90000.0,Year,0,1,2011,Computer and Mathematical Occupations
421,427,427,I-200-09349-106529,CERTIFIED,H-1B,GENZYME CORPORATION,CAMBRIDGE,MA,15-1031,CHEMICAL ENGINEERS,PROCESS ENGINEER II,Y,92914.0,Year,1,0,2011,Computer and Mathematical Occupations
422,428,428,I-200-09349-586845,CERTIFIED,H-1B,"DIGITAS, LLC",BOSTON,MA,15-1031,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS","VICE PRESIDENT/ ARCHITECT,  TECHNOLOGY",Y,103854.0,Year,1,1,2011,Computer and Mathematical Occupations
423,429,429,I-200-09349-205493,CERTIFIED,H-1B,"NUANCE COMMUNICATIONS, INC.",BURLINGTON,MA,15-1031,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",SOFTWARE ENGINEER,Y,65000.0,Year,1,1,2011,Computer and Mathematical Occupations
424,430,430,I-200-09350-567008,CERTIFIED,H-1B,WORLD JOINT CORPORATION,NEW YORK,NY,13-1161,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,TRAVEL SPECIALIST,Y,40227.0,Year,1,0,2011,Business and Financial Operations Occupations
425,431,431,I-200-09350-108850,CERTIFIED,H-1B,LARAMIE COUNTY MEMORIAL HOSPITAL,CHEYENNE,WY,15-1031,"INTERNISTS, GENERAL",HOSPITALIST,Y,190000.0,Year,1,1,2011,Computer and Mathematical Occupations
426,432,432,I-200-09350-610503,CERTIFIED,H-1B,SUNGARD BUSINESS SYSTEMS LLC,BIRMINGHAM,AL,15-1121,COMPUTER SYSTEMS ANALYSTS,SR. JAVA DEVELOPER,Y,90000.0,Year,1,1,2011,Computer and Mathematical Occupations
427,433,433,I-200-09351-530750,CERTIFIED,H-1B,"FCC CONSTRUCTION, INC.",MIAMI,FL,15-1031,CIVIL ENGINEERS,CONSTRUCTION ROADWAY SUPERINTENDENT,Y,63770.0,Year,1,1,2011,Computer and Mathematical Occupations
428,434,434,I-200-09351-527957,WITHDRAWN,H-1B,"SML SOLUTIONS, INC.",EDISON,NJ,15-1031,COMPUTER PROGRAMMERS,IT CONSULTANT,Y,60000.0,Year,0,1,2011,Computer and Mathematical Occupations
429,435,435,I-200-09351-783200,CERTIFIED,H-1B,"MARK LEVINE, M.D., P.C.",ONSTED,MI,15-1031,PSYCHIATRISTS,PSYCHIATRIST,Y,145246.0,Year,1,0,2011,Computer and Mathematical Occupations
430,436,436,I-200-09351-518328,CERTIFIED,H-1B,"BMC SOFTWARE, INC.",HOUSTON,TX,15-1031,SOFTWARE QUALITY ASSURANCE ENGINEERS AND TESTERS,SQA ENGINEER,Y,57000.0,Year,1,0,2011,Computer and Mathematical Occupations
431,437,437,I-200-09352-072403,CERTIFIED,H-1B,"ATHEROS COMMUNICATIONS, INC.",SAN JOSE,CA,15-1031,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER",DIGITAL DESIGN VERIFICATION ENGINEER,Y,92500.0,Year,1,1,2011,Computer and Mathematical Occupations
432,438,438,I-200-09355-025297,CERTIFIED,H-1B,"TRIANZ CONSULTING, INC",HERNDON,VA,15-1031,MANAGEMENT ANALYSTS,BUSINESS ANALYST,Y,80000.0,Year,1,1,2011,Computer and Mathematical Occupations
433,439,439,I-200-09355-040076,WITHDRAWN,H-1B,AMERICAN K K CORPORATION,BEAR,DE,15-1031,WEB DEVELOPERS,WEB DEVELOPER,Y,47000.0,Year,0,1,2011,Computer and Mathematical Occupations
434,440,440,I-200-09355-569388,CERTIFIED,H-1B,"SOUND HOSPITALISTS OF CENTURA, PC",TACOMA,WA,15-1031,"PHYSICIANS AND SURGEONS, ALL OTHER",HOSPITALIST PHYSICIAN,Y,165600.0,Year,1,0,2011,Computer and Mathematical Occupations
435,441,441,I-200-09355-970994,CERTIFIED,H-1B,"IDHASOFT, INC.",ATLANTA,GA,15-1031,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,Y,60000.0,Year,1,1,2011,Computer and Mathematical Occupations
436,442,442,I-200-09355-731513,CERTIFIED,H-1B,HILTI INC.,TULSA,OK,15-1031,MARKETING MANAGERS,ASSOCIATE REGIONAL MANAGER,Y,90375.0,Year,1,0,2011,Computer and Mathematical Occupations
437,443,443,I-200-09355-026679,CERTIFIED,H-1B,NEW YORK CITY DEPARTMENT OF EDUCATION,BROOKLYN,NY,15-1031,"SECONDARY SCHOOL TEACHERS, EXCEPT SPECIAL AND VOCA",ENGLISH TEACHER,Y,45530.0,Year,1,1,2011,Computer and Mathematical Occupations
438,444,444,I-200-09355-749810,CERTIFIED,H-1B,"SONY ELECTRONICS, INC.",SAN DIEGO,CA,15-1031,"COMPUTER SOFTWARE ENGINEERS, SYSTEMS SOFTWARE",EMBEDDED SOFTWARE ENGINEER,Y,85961.58,Year,1,1,2011,Computer and Mathematical Occupations
439,446,446,I-200-09356-640560,CERTIFIED,H-1B,"SONY ELECTRONICS, INC.",SAN DIEGO,CA,15-1031,"COMPUTER SOFTWARE ENGINEERS, SYSTEMS SOFTWARE",SENIOR SOFTWARE DEVELOPER,Y,87325.0,Year,1,1,2011,Computer and Mathematical Occupations
440,447,447,I-200-09356-654432,CERTIFIED-WITHDRAWN,H-1B,"AMYLIN PHARMACEUTICALS, INC.",SAN DIEGO,CA,15-1031,STATISTICIANS,SR. STATISTICIAN,Y,104632.0,Year,0,1,2011,Computer and Mathematical Occupations
441,448,448,I-200-09356-373424,CERTIFIED,H-1B,"NOVATEL WIRELESS, INC.",SAN DIEGO,CA,15-1031,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER",SENIOR FIELD TEST ENGINEER,Y,87122.0,Year,1,1,2011,Computer and Mathematical Occupations
442,449,449,I-200-09356-851322,CERTIFIED,H-1B,WORLD JOINT CORPORATION,NEW YORK,NY,15-2031,OPERATIONS RESEARCH ANALYSTS,ONLINE MARKETING SPECIALIST,Y,55099.0,Year,1,0,2011,Computer and Mathematical Occupations
443,450,450,I-200-09356-735001,CERTIFIED,H-1B,"NOVATEL WIRELESS, INC.",SAN DIEGO,CA,15-1031,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",SENIOR SYSTEMS ANALYST,Y,110000.0,Year,1,1,2011,Computer and Mathematical Occupations
444,451,451,I-200-09356-846103,CERTIFIED,H-1B,UBISOFT INC.,SAN FRANCISCO,CA,15-1031,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",SOFTWARE ENGINEER (ASSOCIATE GAMEPLAY ENGINEER),Y,62600.0,Year,1,1,2011,Computer and Mathematical Occupations
445,452,452,I-200-09357-518253,CERTIFIED,H-1B,"ULTRAMATICS, INC.",OLDSMAR,FL,15-1031,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",APPLICATION DEVELOPER,Y,65000.0,Year,1,1,2011,Computer and Mathematical Occupations
446,453,453,I-200-09357-295130,CERTIFIED,H-1B,NEW YORK CITY DEPARTMENT OF EDUCATION,BROOKLYN,NY,15-1031,"KINDERGARTEN TEACHERS, EXCEPT SPECIAL EDUCATION",CHILDHOOD EDUCATION TEACHER,Y,45530.0,Year,1,1,2011,Computer and Mathematical Occupations
447,454,454,I-200-09357-284970,CERTIFIED,H-1B,"SHUTTERFLY, INC.",REDWOOD CITY,CA,15-1031,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",SENIOR WEB ENGINEER,Y,125000.0,Year,1,1,2011,Computer and Mathematical Occupations
448,455,455,I-200-09358-945602,DENIED,H-1B,"BIG NEW IDEAS, LLC",PROVIDENCE,RI,15-1031,COMMERCIAL AND INDUSTRIAL DESIGNERS,INDUSTRIAL DESIGNER AND CHIEF STRATEGY OFFICER,Y,42000.0,Year,0,1,2011,Computer and Mathematical Occupations
449,456,456,I-200-09359-265235,CERTIFIED,H-1B,"ZENITH SERVICES, INC.",PRINCETON,NJ,15-1031,COMPUTER PROGRAMMERS,PROGRAMMER ANALYST,Y,70500.0,Year,1,1,2011,Computer and Mathematical Occupations
450,457,457,I-200-09360-199228,CERTIFIED,H-1B,"ANSYS, INC.",CANNONSBURG,PA,15-1031,ELECTRICAL ENGINEERS,APPLICATION ENGINEER,Y,88500.0,Year,1,0,2011,Computer and Mathematical Occupations
451,458,458,I-200-09362-754734,CERTIFIED,H-1B,"AFREN USA, INC.",THE WOODLANDS,TX,15-1031,"GEOSCIENTISTS, EXCEPT HYDROLOGISTS AND GEOGRAPHERS",GEOSCIENTIST,Y,80000.0,Year,1,1,2011,Computer and Mathematical Occupations
452,459,459,I-200-09362-661769,CERTIFIED,H-1B,"INPATIENT CONSULTANTS OF COLORADO, P.C.",NORTH HOLLYWOOD,CA,29-1069,"PHYSICIANS AND SURGEONS, ALL OTHER",HOSPITALIST PHYSICIAN,Y,160000.0,Year,1,0,2011,Healthcare Practitioners and Technical Occupations
453,460,460,I-200-09362-848500,CERTIFIED-WITHDRAWN,H-1B,ONTRACKS ENTERPRISES INC.,TULSA,OK,15-1031,PRIVATE SECTOR EXECUTIVES,PRESIDENT,Y,150000.0,Year,0,0,2011,Computer and Mathematical Occupations
454,461,461,I-200-09362-575790,CERTIFIED,H-1B,THE ADVISORY BOARD COMPANY,WASHINGTON,DC,15-1031,COMPUTER SYSTEMS ANALYSTS,BUSINESS ANALYST,Y,87986.56,Year,1,1,2011,Computer and Mathematical Occupations
455,462,462,I-200-09362-224138,CERTIFIED,H-1B,"AMERICAN MULTI-CINEMA, INC.",KANSAS CITY,MO,15-1031,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",ETL DEVELOPER IV,Y,86300.0,Year,1,1,2011,Computer and Mathematical Occupations
456,463,463,I-200-09363-369653,CERTIFIED,H-1B,"LATAM CAPITAL ADVISORS, INC.",ARMONK,NY,19-3011,ECONOMISTS,VICE PRESIDENT,Y,140000.0,Year,1,1,2011,"Life, Physical, and Social Science Occupations"
457,464,464,I-200-09363-959007,DENIED,H-1B,"TERARECON, INC.",SAN MATEO,CA,15-1031,COMPUTER SUPPORT SPECIALISTS,TECHNICAL SUPPORT SPECIALIST,Y,52430.0,Year,0,1,2011,Computer and Mathematical Occupations
458,465,465,I-200-09364-855218,CERTIFIED,H-1B,MPHASIS CORPORATION,NEW YORK,NY,15-1031,COMPUTER PROGRAMMERS,TECHNICAL ANALYST,Y,65582.0,Year,1,1,2011,Computer and Mathematical Occupations
459,466,466,I-200-09364-864446,CERTIFIED,H-1B,"HENKEL OF AMERICA, INC.",SCOTTSDALE,AZ,15-1031,INDUSTRIAL ENGINEERS,PROCESS ENGINEER,Y,74422.0,Year,1,0,2011,Computer and Mathematical Occupations
460,467,467,I-200-10004-660248,CERTIFIED,H-1B,HOUSTON INDEPENDENT SCHOOL DISTRICT,HOUSTON,TX,15-1031,"SECONDARY SCHOOL TEACHERS, EXCEPT SPECIAL AND VOCA",SECONDARY SCHOOL TEACHER,Y,44987.0,Year,1,1,2011,Computer and Mathematical Occupations
461,468,468,I-200-10004-282986,DENIED,H-1B,BOSTON TECHNOLOGY CORPORATION,MARLBOROUGH,MA,15-1031,COMPUTER PROGRAMMERS,COMPUTER PROGRAMMER,Y,61173.0,Year,0,0,2011,Computer and Mathematical Occupations
462,469,469,I-200-10004-533115,CERTIFIED,H-1B,FORT WORTH INDEPENDENT SCHOOL DISTRICT,FORT WORTH,TX,15-1031,"SECONDARY SCHOOL TEACHERS, EXCEPT SPECIAL AND VOCA",HIGH SCHOOL SPANISH TEACHER,Y,48481.0,Year,1,1,2011,Computer and Mathematical Occupations
