,Unnamed: 0,Unnamed: 0.1,CASE_NUMBER,CASE_STATUS,VISA_CLASS,EMPLOYER_NAME,EMPLOYER_CITY,EMPLOYER_STATE,SOC_CODE,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,PW_UNIT_OF_PAY,STATUS_APPROVE,RELOCATE,year,descrpt
420,434,434,I-200-11267-032540,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,62462.0,Year,1,0,2012,Computer and Mathematical Occupations
421,435,435,I-200-11267-033754,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1179,"Information Security Analysts, Web Developers, and",WEB DEVELOPER,Y,59363.0,Year,1,0,2012,Computer and Mathematical Occupations
422,436,436,I-200-11267-037290,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",TEST ANALYST,Y,57907.0,Year,1,0,2012,Computer and Mathematical Occupations
423,437,437,I-200-11267-042637,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,64792.0,Year,1,0,2012,Computer and Mathematical Occupations
424,438,438,I-200-11267-048678,CERTIFIED,H-1B,DELOITTE TAX LLP,PHILADELPHIA,PA,13-2011,Accountants and Auditors,TAX CONSULTANT I,Y,50586.0,Year,1,0,2012,Business and Financial Operations Occupations
425,439,439,I-200-11267-056220,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,62462.0,Year,1,0,2012,Computer and Mathematical Occupations
426,440,440,I-200-11267-059260,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,PROGRAMMER ANALYST,Y,49712.0,Year,1,0,2012,Computer and Mathematical Occupations
427,441,441,I-200-11267-062562,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,56763.0,Year,1,0,2012,Computer and Mathematical Occupations
428,442,442,I-200-11267-067831,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,58157.0,Year,1,0,2012,Computer and Mathematical Occupations
429,443,443,I-200-11267-072230,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,58157.0,Year,1,0,2012,Computer and Mathematical Occupations
430,444,444,I-200-11267-083121,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,63877.0,Year,1,0,2012,Computer and Mathematical Occupations
431,445,445,I-200-11267-084311,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",DATA WAREHOUSE SPECIALIST,Y,51730.0,Year,1,0,2012,Computer and Mathematical Occupations
432,446,446,I-200-11267-098858,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",SOFTWARE QUALITY ASSURANCE ENGINEER,Y,63149.0,Year,1,0,2012,Computer and Mathematical Occupations
433,447,447,I-200-11267-100393,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,62462.0,Year,1,0,2012,Computer and Mathematical Occupations
434,448,448,I-200-11267-104017,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,58157.0,Year,1,0,2012,Computer and Mathematical Occupations
435,449,449,I-200-11267-119763,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ENGINEER,Y,62483.0,Year,1,0,2012,Computer and Mathematical Occupations
436,450,450,I-200-11267-123801,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,58157.0,Year,1,0,2012,Computer and Mathematical Occupations
437,451,451,I-200-11267-171961,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,58115.0,Year,1,0,2012,Computer and Mathematical Occupations
438,452,452,I-200-11267-172037,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ARCHITECT,Y,50378.0,Year,1,0,2012,Computer and Mathematical Occupations
439,453,453,I-200-11267-173855,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",DATA WAREHOUSE SPECIALIST,Y,50107.0,Year,1,0,2012,Computer and Mathematical Occupations
440,454,454,I-200-11267-175066,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,63877.0,Year,1,0,2012,Computer and Mathematical Occupations
441,455,455,I-200-11267-175121,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ENGINEER,Y,59363.0,Year,1,0,2012,Computer and Mathematical Occupations
442,456,456,I-200-11267-178257,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ARCHITECT,Y,40997.0,Year,1,0,2012,Computer and Mathematical Occupations
443,457,457,I-200-11267-187795,CERTIFIED,H-1B,DELOITTE & TOUCHE LLP,PHILADELPHIA,PA,15-1132,"Software Developers, Applications",ERS SPECIALIST SENIOR CONSULTANT,Y,76232.0,Year,1,0,2012,Computer and Mathematical Occupations
444,458,458,I-200-11267-188067,CERTIFIED,H-1B,APPLE INC.,CUPERTINO,CA,15-1021,"Computer Software Engineers, Applications",ANALYTICS DATA TOOL DEVELOPER,Y,82930.0,Year,1,1,2012,Computer and Mathematical Occupations
445,459,459,I-200-11267-195006,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ENGINEER,Y,50710.0,Year,1,0,2012,Computer and Mathematical Occupations
446,460,460,I-200-11267-202355,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ENGINEER,Y,59363.0,Year,1,0,2012,Computer and Mathematical Occupations
447,461,461,I-200-11267-204448,CERTIFIED,H-1B,APPLE INC.,CUPERTINO,CA,15-1021,Logisticians,MATERIALS PROGRAM MANAGER,Y,89128.0,Year,1,1,2012,Computer and Mathematical Occupations
448,462,462,I-200-11267-214536,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,46550.0,Year,1,0,2012,Computer and Mathematical Occupations
449,463,463,I-200-11267-216691,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,58157.0,Year,1,0,2012,Computer and Mathematical Occupations
450,464,464,I-200-11267-219214,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,62462.0,Year,1,0,2012,Computer and Mathematical Occupations
451,465,465,I-200-11267-220639,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ENGINEER,Y,59176.0,Year,1,0,2012,Computer and Mathematical Occupations
452,466,466,I-200-11267-222038,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,APPLICATION SOFTWARE ANALYST,Y,58115.0,Year,1,0,2012,Computer and Mathematical Occupations
453,467,467,I-200-11267-223918,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1121,Computer Systems Analysts,COMPUTER SYSTEMS ANALYST,Y,60382.0,Year,1,0,2012,Computer and Mathematical Occupations
454,468,468,I-200-11267-223993,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,56763.0,Year,1,0,2012,Computer and Mathematical Occupations
455,469,469,I-200-11267-227296,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1179,"Information Security Analysts, Web Developers, and",WEB DEVELOPER,Y,64064.0,Year,1,0,2012,Computer and Mathematical Occupations
456,470,470,I-200-11267-231937,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,58157.0,Year,1,0,2012,Computer and Mathematical Occupations
457,471,471,I-200-11267-252516,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ARCHITECT,Y,52208.0,Year,1,0,2012,Computer and Mathematical Occupations
458,472,472,I-200-11267-253710,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ENGINEER,Y,59176.0,Year,1,0,2012,Computer and Mathematical Occupations
459,473,473,I-200-11267-264492,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,47590.0,Year,1,0,2012,Computer and Mathematical Occupations
460,474,474,I-200-11267-286601,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,APPLICATION SOFTWARE ANALYST,Y,58115.0,Year,1,0,2012,Computer and Mathematical Occupations
461,475,475,I-200-11267-291060,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,62462.0,Year,1,0,2012,Computer and Mathematical Occupations
462,476,476,I-200-11267-299216,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,57054.0,Year,1,0,2012,Computer and Mathematical Occupations
463,477,477,I-200-11267-311142,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ENGINEER,Y,50710.0,Year,1,0,2012,Computer and Mathematical Occupations
464,478,478,I-200-11267-317439,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,58115.0,Year,1,0,2012,Computer and Mathematical Occupations
465,479,479,I-200-11267-324695,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ENGINEER,Y,50378.0,Year,1,0,2012,Computer and Mathematical Occupations
466,480,480,I-200-11267-325293,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ENGINEER,Y,64667.0,Year,1,0,2012,Computer and Mathematical Occupations
467,481,481,I-200-11267-325889,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ENGINEER,Y,59176.0,Year,1,0,2012,Computer and Mathematical Occupations
468,482,482,I-200-11267-341400,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,64813.0,Year,1,0,2012,Computer and Mathematical Occupations
469,483,483,I-200-11267-363814,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,64792.0,Year,1,0,2012,Computer and Mathematical Occupations
470,484,484,I-200-11267-385589,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",SOFTWARE QUALITY ASSURANCE ENGINEER,Y,52250.0,Year,1,0,2012,Computer and Mathematical Occupations
471,485,485,I-200-11267-395568,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,56763.0,Year,1,0,2012,Computer and Mathematical Occupations
472,486,486,I-200-11267-400352,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1121,Computer Systems Analysts,COMPUTER SYSTEMS ANALYST,Y,61339.0,Year,1,0,2012,Computer and Mathematical Occupations
473,487,487,I-200-11267-415124,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,56930.0,Year,1,0,2012,Computer and Mathematical Occupations
474,488,488,I-200-11267-415155,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,46550.0,Year,1,0,2012,Computer and Mathematical Occupations
475,489,489,I-200-11267-421581,CERTIFIED,H-1B,SCHLUMBERGER TECHNOLOGY CORPORATION,HOUSTON,TX,19-4041,Geological and Petroleum Technicians,FIELD ENGINEER,Y,39395.0,Year,1,0,2012,"Life, Physical, and Social Science Occupations"
476,490,490,I-200-11267-424639,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",SOFTWARE QUALITY ASSURANCE ENGINEER,Y,59363.0,Year,1,0,2012,Computer and Mathematical Occupations
477,491,491,I-200-11267-443395,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,47590.0,Year,1,0,2012,Computer and Mathematical Occupations
478,492,492,I-200-11267-452931,CERTIFIED,H-1B,DELOITTE & TOUCHE LLP,PHILADELPHIA,PA,13-2051,Financial Analysts,ERS CONSULTANT,Y,56264.0,Year,1,0,2012,Business and Financial Operations Occupations
479,493,493,I-200-11267-466187,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1121,Computer Systems Analysts,APPLICATIONS SOFTWARE ANALYST,Y,60382.0,Year,1,0,2012,Computer and Mathematical Occupations
480,494,494,I-200-11267-480252,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,62462.0,Year,1,0,2012,Computer and Mathematical Occupations
481,495,495,I-200-11267-491706,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,63877.0,Year,1,0,2012,Computer and Mathematical Occupations
482,496,496,I-200-11267-501200,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ARCHITECT,Y,59363.0,Year,1,0,2012,Computer and Mathematical Occupations
483,497,497,I-200-11267-502721,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ENGINEER,Y,59176.0,Year,1,0,2012,Computer and Mathematical Occupations
484,498,498,I-200-11267-519895,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,58157.0,Year,1,0,2012,Computer and Mathematical Occupations
485,499,499,I-200-11267-530452,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,56930.0,Year,1,0,2012,Computer and Mathematical Occupations
486,500,500,I-200-11267-537318,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,55952.0,Year,1,0,2012,Computer and Mathematical Occupations
487,501,501,I-200-11267-538344,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",DATA WAREHOUSE SPECIALIST,Y,51730.0,Year,1,0,2012,Computer and Mathematical Occupations
488,502,502,I-200-11267-552885,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,PROGRAMMER ANALYST,Y,47590.0,Year,1,0,2012,Computer and Mathematical Occupations
489,503,503,I-200-11267-566800,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ENGINEER,Y,59176.0,Year,1,0,2012,Computer and Mathematical Occupations
490,504,504,I-200-11267-587375,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,57054.0,Year,1,0,2012,Computer and Mathematical Occupations
491,505,505,I-200-11267-591282,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,47590.0,Year,1,0,2012,Computer and Mathematical Occupations
492,506,506,I-200-11267-592604,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,58115.0,Year,1,0,2012,Computer and Mathematical Occupations
493,507,507,I-200-11267-603433,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ARCHITECT,Y,52208.0,Year,1,0,2012,Computer and Mathematical Occupations
494,508,508,I-200-11267-619533,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ENGINEER,Y,59176.0,Year,1,0,2012,Computer and Mathematical Occupations
495,509,509,I-200-11267-622059,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ENGINEER,Y,63149.0,Year,1,0,2012,Computer and Mathematical Occupations
496,510,510,I-200-11267-639305,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ENGINEER,Y,63149.0,Year,1,0,2012,Computer and Mathematical Occupations
497,511,511,I-200-11267-652468,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,PROGRAMMER ANALYST,Y,47590.0,Year,1,0,2012,Computer and Mathematical Occupations
498,512,512,I-200-11267-655492,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",DATA WAREHOUSE DEVELOPER,Y,53082.0,Year,1,0,2012,Computer and Mathematical Occupations
499,513,513,I-200-11267-655735,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1121,Computer Systems Analysts,TECHNICAL ANALYST,Y,60382.0,Year,1,0,2012,Computer and Mathematical Occupations
500,514,514,I-200-11267-688540,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,56763.0,Year,1,0,2012,Computer and Mathematical Occupations
501,515,515,I-200-11267-699908,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,PROGRAMMER ANALYST,Y,47590.0,Year,1,0,2012,Computer and Mathematical Occupations
502,516,516,I-200-11267-701804,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,64813.0,Year,1,0,2012,Computer and Mathematical Occupations
503,517,517,I-200-11267-706610,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1141,Database Administrators,DATABASE ADMINISTRATOR,Y,60965.0,Year,1,0,2012,Computer and Mathematical Occupations
504,518,518,I-200-11267-725117,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,56763.0,Year,1,0,2012,Computer and Mathematical Occupations
505,519,519,I-200-11267-737752,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,47590.0,Year,1,0,2012,Computer and Mathematical Occupations
506,520,520,I-200-11267-738887,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,58157.0,Year,1,0,2012,Computer and Mathematical Occupations
507,521,521,I-200-11267-747151,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1141,Database Administrators,DATABASE ADMINISTRATOR,Y,53186.0,Year,1,0,2012,Computer and Mathematical Occupations
508,522,522,I-200-11267-754593,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",DATA WAREHOUSE SPECIALIST,Y,61984.0,Year,1,0,2012,Computer and Mathematical Occupations
509,523,523,I-200-11267-771563,CERTIFIED,H-1B,APPLE INC.,CUPERTINO,CA,15-1021,Financial Analysts,SAP FUNCTIONAL PROJECT LEAD - FICO,Y,117270.0,Year,1,1,2012,Computer and Mathematical Occupations
510,524,524,I-200-11267-793852,CERTIFIED,H-1B,DELOITTE & TOUCHE LLP,PHILADELPHIA,PA,15-1132,"Software Developers, Applications",ERS SPECIALIST MANAGER,Y,110323.0,Year,1,0,2012,Computer and Mathematical Occupations
511,525,525,I-200-11267-798232,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ENGINEER,Y,63981.0,Year,1,0,2012,Computer and Mathematical Occupations
512,526,526,I-200-11267-799069,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,63877.0,Year,1,0,2012,Computer and Mathematical Occupations
513,527,527,I-200-11267-809809,CERTIFIED,H-1B,INFOSYS LIMITED,PLANO,TX,15-1131,Computer Programmers,ANALYST,Y,68515.0,Year,1,1,2012,Computer and Mathematical Occupations
514,528,528,I-200-11267-814018,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1142,Network and Computer Systems Administrators*,SYSTEMS ADMINISTRATOR,Y,63898.0,Year,1,0,2012,Computer and Mathematical Occupations
515,529,529,I-200-11267-826607,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,62462.0,Year,1,0,2012,Computer and Mathematical Occupations
516,530,530,I-200-11267-838179,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,63877.0,Year,1,0,2012,Computer and Mathematical Occupations
517,531,531,I-200-11267-846347,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1121,Computer Systems Analysts,SYSTEM ANALYST,Y,63274.0,Year,1,0,2012,Computer and Mathematical Occupations
518,532,532,I-200-11267-876585,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,53726.0,Year,1,0,2012,Computer and Mathematical Occupations
519,533,533,I-200-11267-893718,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ENGINEER,Y,52208.0,Year,1,0,2012,Computer and Mathematical Occupations
520,534,534,I-200-11267-897626,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",SOFTWARE QUALITY ASSURANCE ENGINEER,Y,57907.0,Year,1,0,2012,Computer and Mathematical Occupations
521,535,535,I-200-11267-899147,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,TECHNICAL ANALYST,Y,58510.0,Year,1,0,2012,Computer and Mathematical Occupations
522,536,536,I-200-11267-931882,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,58115.0,Year,1,0,2012,Computer and Mathematical Occupations
523,537,537,I-200-11267-945224,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,62462.0,Year,1,0,2012,Computer and Mathematical Occupations
524,538,538,I-200-11267-950356,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1799,"Computer Occupations, All Other*",COMPUTER SYSTEMS ARCHITECT,Y,50378.0,Year,1,0,2012,Computer and Mathematical Occupations
525,539,539,I-200-11267-964991,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,62462.0,Year,1,0,2012,Computer and Mathematical Occupations
526,540,540,I-200-11267-965981,CERTIFIED,H-1B,SOUTHWEST AIRLINES CO.,DALLAS,TX,15-1132,"Software Developers, Applications",SENIOR SOFTWARE ENGINEER,Y,82867.0,Year,1,1,2012,Computer and Mathematical Occupations
527,541,541,I-200-11267-973180,CERTIFIED,H-1B,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,MD,15-1131,Computer Programmers,COMPUTER PROGRAMMER,Y,62462.0,Year,1,0,2012,Computer and Mathematical Occupations
528,542,542,I-200-11268-193042,CERTIFIED,H-1B,ORIENTAL SOLUTIONS INC.,KATY,TX,15-1121,Computer Systems Analysts,PROGRAMMER ANALYST,Y,69014.0,Year,1,1,2012,Computer and Mathematical Occupations
